time_us,x,y,z
2979869505,3.928885,-0.830788,-9.014170
2979870689,3.909731,-0.881066,-9.040505
2979871870,3.878607,-0.847547,-9.074024
2979873048,3.895366,-0.754174,-9.176975
2979874239,3.914520,-0.701501,-9.181764
2979875421,3.861847,-0.739808,-9.153033
2979876605,3.852271,-0.794875,-9.181764
2979877789,3.912126,-0.849942,-9.165004
2979878975,3.938462,-0.799663,-9.016563
2979880170,3.912126,-0.756568,-9.071630
2979881368,3.950433,-0.792481,-9.121908
2979882555,3.919308,-0.770933,-9.114726
2979883707,3.821146,-0.785298,-9.117120
2979884892,3.840300,-0.778116,-9.224859
2979886070,3.931279,-0.787692,-9.100361
2979887257,3.964798,-0.785298,-9.107543
2979888447,3.976769,-0.770933,-9.217676
2979889633,3.974375,-0.746991,-9.241618
2979890820,3.943250,-0.749385,-9.081207
2979892000,3.837905,-0.814029,-9.062054
2979893198,3.940856,-0.790087,-9.114726
2979894379,3.840300,-0.687136,-9.169792
2979895565,3.881001,-0.684742,-9.085996
2979896751,3.928885,-0.727837,-9.117120
2979897943,3.988740,-0.787692,-9.107543
2979899126,3.943250,-0.866701,-9.090784
2979900316,3.938462,-0.852336,-9.121908
2979901504,3.936068,-0.814029,-9.006987
2979902692,3.897760,-0.814029,-9.069236
2979903870,3.924097,-0.749385,-9.069236
2979905053,3.967192,-0.814029,-9.083601
2979906234,3.967192,-0.804452,-9.090784
2979907420,3.974375,-0.806846,-9.014170
2979908600,4.019865,-0.828394,-9.011775
2979909787,3.928885,-0.735020,-9.059659
2979910964,3.938462,-0.773327,-9.100361
2979912162,3.907337,-0.818817,-9.117120
2979913353,3.881001,-0.785298,-9.107543
2979914543,3.931279,-0.718261,-9.109938
2979915730,3.931279,-0.742203,-9.167398
2979916914,3.828329,-0.802058,-9.208099
2979918091,3.998317,-0.881066,-9.184157
2979919278,3.988740,-0.837971,-9.131485
2979920461,3.878607,-0.727837,-9.081207
2979921650,3.876213,-0.794875,-8.956709
2979922834,3.852271,-0.768539,-8.932767
2979924033,3.909731,-0.720655,-9.038112
2979925214,3.861847,-0.751779,-9.124303
2979926407,3.823540,-0.770933,-9.145850
2979927591,3.861847,-0.756568,-9.071630
2979928778,3.938462,-0.787692,-9.193734
2979929958,3.962404,-0.823605,-9.255983
2979931155,3.840300,-0.790087,-9.210494
2979932344,3.900155,-0.806846,-9.088389
2979933529,3.904943,-0.814029,-9.018958
2979934716,3.928885,-0.835576,-9.069236
2979935898,3.873818,-0.816423,-9.172187
2979937077,3.897760,-0.811634,-9.186552
2979938260,3.976769,-0.773327,-9.174581
2979939446,3.981557,-0.746991,-9.002198
2979940636,3.871424,-0.778116,-9.016563
2979941820,3.828329,-0.814029,-9.038112
2979943008,3.854665,-0.799663,-9.138668
2979944207,3.909731,-0.718261,-9.059659
2979945397,3.835511,-0.790087,-9.155427
2979946579,3.900155,-0.885855,-9.325416
2979947760,3.945644,-0.852336,-9.311050
2979948941,3.833117,-0.859518,-9.042900
2979950128,4.039018,-0.833182,-9.035717
2979951314,4.003105,-0.725443,-9.004593
2979952502,3.897760,-0.758962,-9.030929
2979953687,3.861847,-0.799663,-9.076419
2979954870,3.885789,-0.794875,-9.078813
2979956049,3.866636,-0.794875,-9.148245
2979957237,3.854665,-0.814029,-9.186552
2979958420,3.866636,-0.893037,-9.131485
2979959603,3.854665,-0.816423,-9.076419
2979960786,3.809175,-0.742203,-9.004593
2979961976,3.821146,-0.739808,-8.937555
2979963171,3.948039,-0.852336,-9.069236
2979964369,3.857059,-0.845153,-9.042900
2979965545,3.861847,-0.845153,-9.165004
2979966697,3.969586,-0.840365,-9.236830
2979967889,4.003105,-0.809240,-9.071630
2979969069,3.895366,-0.833182,-9.002198
2979970256,3.926491,-0.873884,-9.026140
2979971446,3.878607,-0.782904,-9.076419
2979972628,3.787627,-0.696713,-9.038112
2979973816,3.818752,-0.720655,-9.069236
2979974999,3.878607,-0.794875,-9.169792
2979976202,3.912126,-0.861913,-9.260772
2979977388,3.926491,-0.811634,-9.203311
2979978576,3.926491,-0.806846,-9.124303
2979979752,3.955221,-0.823605,-9.054871
2979980943,3.888184,-0.780510,-9.021352
2979982126,3.809175,-0.735020,-8.990228
2979983313,3.888184,-0.905008,-9.220071
2979984497,3.806781,-0.802058,-9.234436
2979985686,3.854665,-0.696713,-9.255983
2979986865,3.857059,-0.751779,-9.186552
2979988049,3.837905,-0.809240,-9.112331
2979989230,3.845088,-0.806846,-9.107543
2979990416,3.861847,-0.797269,-9.112331
2979991604,3.936068,-0.811634,-9.081207
2979992790,3.948039,-0.835576,-9.059659
2979993977,3.955221,-0.849942,-9.069236
2979995177,3.931279,-0.830788,-9.294291
2979996366,3.871424,-0.746991,-9.145850
2979997558,3.823540,-0.732626,-9.066842
2979998734,3.816358,-0.756568,-9.026140
2979999921,3.830723,-0.818817,-9.050082
2980001098,3.916914,-0.876278,-9.133880
2980002285,3.813963,-0.737414,-9.059659
2980003468,3.833117,-0.794875,-8.997410
2980004664,3.854665,-0.849942,-8.954314
2980005852,3.895366,-0.845153,-9.018958
2980007042,3.931279,-0.837971,-9.100361
2980008224,3.924097,-0.823605,-8.947132
2980009410,3.981557,-0.857124,-9.129091
2980010598,3.919308,-0.876278,-9.184157
2980011783,3.852271,-0.914585,-9.069236
2980012962,3.873818,-0.873884,-9.074024
2980014159,3.964798,-0.852336,-9.050082
2980015350,3.739743,-0.718261,-9.078813
2980016538,3.833117,-0.739808,-9.181764
2980017715,3.890578,-0.818817,-9.074024
2980018897,3.775656,-0.833182,-9.033323
2980020075,3.775656,-0.881066,-9.162610
2980021260,3.952827,-0.933739,-9.124303
2980022446,3.948039,-0.912191,-8.980651
2980023636,3.964798,-0.849942,-9.033323
2980024820,3.909731,-0.804452,-9.006987
2980026004,3.873818,-0.811634,-8.961497
2980027203,3.881001,-0.842759,-9.078813
2980028392,3.857059,-0.754174,-9.026140
2980029537,3.809175,-0.830788,-9.105149
2980030731,3.845088,-0.878672,-9.169792
2980031915,3.878607,-0.837971,-9.217676
2980033091,3.914520,-0.854730,-9.208099
2980034276,3.916914,-0.835576,-9.064447
2980035459,3.912126,-0.852336,-9.023746
2980036649,3.955221,-0.885855,-9.114726
2980037834,3.960010,-0.840365,-9.074024
2980039030,3.881001,-0.835576,-9.042900
2980040209,3.876213,-0.814029,-8.956709
2980041399,3.921702,-0.816423,-9.160215
2980042584,3.801992,-0.871489,-9.160215
2980043768,3.818752,-0.845153,-9.167398
2980044948,3.909731,-0.837971,-9.121908
2980046136,3.895366,-0.821211,-9.033323
2980047325,3.876213,-0.864307,-9.150639
2980048511,3.912126,-0.806846,-9.215282
2980049702,3.952827,-0.756568,-9.071630
2980050889,3.857059,-0.809240,-8.930372
2980052068,3.890578,-0.909797,-9.050082
2980053256,3.869030,-0.919373,-9.093178
2980054440,3.840300,-0.818817,-9.069236
2980055626,3.835511,-0.833182,-9.045294
2980056809,3.809175,-0.809240,-9.069236
2980057996,3.869030,-0.854730,-9.100361
2980059189,3.912126,-0.861913,-9.138668
2980060377,3.770868,-0.861913,-8.990228
2980061558,3.849876,-0.835576,-8.966286
2980062737,3.895366,-0.847547,-9.033323
2980063921,3.878607,-0.888249,-9.100361
2980065106,3.849876,-0.833182,-9.109938
2980066292,3.885789,-0.814029,-8.949526
2980067479,3.842694,-0.849942,-8.966286
2980068666,3.754108,-0.806846,-9.047688
2980069847,3.835511,-0.842759,-9.196129
2980071042,3.811569,-0.895431,-9.205706
2980072229,3.744531,-0.866701,-9.074024
2980073410,3.909731,-0.802058,-9.114726
2980074600,3.950433,-0.842759,-9.136273
2980075782,3.909731,-0.802058,-9.102755
2980076964,3.847482,-0.806846,-9.133880
2980078157,3.883395,-0.852336,-9.062054
2980079353,3.794810,-0.861913,-8.956709
2980080538,3.825934,-0.852336,-9.107543
2980081731,3.866636,-0.806846,-9.162610
2980082906,3.792415,-0.802058,-9.026140
2980084088,3.742137,-0.837971,-9.078813
2980085267,3.873818,-0.897826,-9.167398
2980086460,3.811569,-0.814029,-9.064447
2980087646,3.859453,-0.799663,-8.978256
2980088835,3.919308,-0.893037,-9.121908
2980090027,3.945644,-0.866701,-9.165004
2980091208,3.878607,-0.809240,-9.148245
2980092393,3.785233,-0.770933,-9.062054
2980093579,3.794810,-0.782904,-9.121908
2980094755,3.847482,-0.758962,-9.059659
2980095942,3.830723,-0.799663,-9.131485
2980097123,3.794810,-0.931344,-9.234436
2980098322,3.902549,-0.754174,-9.210494
2980099502,3.847482,-0.768539,-9.124303
2980100693,3.811569,-0.857124,-9.002198
2980101871,3.861847,-0.902614,-9.062054
2980103053,3.962404,-0.852336,-9.119514
2980104233,3.955221,-0.833182,-9.150639
2980105420,3.952827,-0.732626,-8.923190
2980106601,3.881001,-0.792481,-9.093178
2980107787,3.861847,-0.895431,-9.114726
2980108967,3.845088,-0.871489,-9.117120
2980110164,3.881001,-0.900220,-9.145850
2980111353,3.878607,-0.828394,-9.155427
2980112544,3.816358,-0.775721,-9.188946
2980113732,3.857059,-0.799663,-9.208099
2980114915,3.876213,-0.811634,-9.112331
2980116091,3.866636,-0.811634,-9.064447
2980117279,3.878607,-0.780510,-8.911219
2980118460,3.873818,-0.928950,-9.078813
2980119650,3.794810,-0.916979,-9.081207
2980120833,3.780444,-0.806846,-9.066842
2980122029,3.900155,-0.720655,-9.093178
2980123207,3.955221,-0.751779,-9.050082
2980124396,3.835511,-0.799663,-9.064447
2980125579,3.840300,-0.830788,-9.121908
2980126759,3.888184,-0.897826,-9.059659
2980127943,3.833117,-0.866701,-9.083601
2980129127,3.897760,-0.802058,-9.131485
2980130313,3.960010,-0.854730,-9.174581
2980131502,3.895366,-0.828394,-9.021352
2980132688,3.778050,-0.737414,-9.011775
2980133870,3.799598,-0.739808,-9.028535
2980135048,3.847482,-0.816423,-9.102755
2980136236,3.840300,-0.883460,-9.167398
2980137416,3.828329,-0.787692,-9.148245
2980138609,3.919308,-0.744597,-9.126697
2980139792,3.904943,-0.754174,-9.011775
2980140978,3.828329,-0.799663,-8.995016
2980142173,3.873818,-0.864307,-9.040505
2980143363,3.890578,-0.792481,-8.966286
2980144551,3.818752,-0.802058,-8.985439
2980145743,3.864242,-0.835576,-9.145850
2980146921,3.897760,-0.852336,-9.028535
2980148107,3.873818,-0.826000,-8.959103
2980149291,3.897760,-0.763750,-9.088389
2980150478,3.883395,-0.761356,-8.949526
2980151664,3.914520,-0.802058,-8.987833
2980152855,3.866636,-0.758962,-9.028535
2980154040,3.790021,-0.773327,-8.999804
2980155226,3.780444,-0.754174,-8.968679
2980156406,3.835511,-0.785298,-9.026140
2980157596,3.876213,-0.818817,-9.114726
2980158780,3.861847,-0.814029,-9.045294
2980159963,3.876213,-0.823605,-8.937555
2980161156,3.823540,-0.835576,-9.045294
2980162352,3.857059,-0.835576,-9.124303
2980163538,3.885789,-0.785298,-9.002198
2980164730,3.837905,-0.756568,-8.983045
2980165908,3.835511,-0.778116,-9.028535
2980167092,3.833117,-0.768539,-9.107543
2980168275,3.816358,-0.821211,-9.145850
2980169462,3.988740,-0.866701,-9.203311
2980170647,4.027047,-0.840365,-9.217676
2980171834,3.957615,-0.802058,-9.064447
2980173026,3.938462,-0.804452,-9.033323
2980174208,3.955221,-0.893037,-9.066842
2980175393,3.933673,-0.857124,-9.141062
2980176581,3.962404,-0.718261,-9.188946
2980177758,3.919308,-0.763750,-9.133880
2980178937,4.012682,-0.888249,-9.193734
2980180121,4.029441,-0.861913,-9.308656
2980181319,4.022259,-0.787692,-9.263166
2980182507,4.036624,-0.861913,-9.246407
2980183697,4.050989,-0.787692,-9.208099
2980184874,3.933673,-0.715866,-9.117120
2980186057,3.952827,-0.744597,-9.121908
2980187243,3.943250,-0.809240,-9.291897
2980188429,3.962404,-0.782904,-9.291897
2980189611,4.041412,-0.816423,-9.279925
2980190804,4.139575,-0.826000,-9.406818
2980191984,3.943250,-0.782904,-9.373300
2980193181,3.787627,-0.778116,-9.217676
2980194371,3.847482,-0.785298,-9.153033
2980195556,3.907337,-0.744597,-9.126697
2980196703,3.907337,-0.802058,-9.303867
2980197889,3.938462,-0.893037,-9.289502
2980199072,3.900155,-0.835576,-9.244013
2980200258,3.895366,-0.754174,-9.174581
2980201450,3.897760,-0.790087,-9.172187
2980202631,3.897760,-0.849942,-9.150639
2980203819,3.962404,-0.818817,-9.210494
2980205002,3.890578,-0.797269,-9.083601
2980206204,3.801992,-0.732626,-8.985439
2980207390,3.778050,-0.766145,-9.040505
2980208574,3.849876,-0.845153,-9.241618
2980209752,3.794810,-0.835576,-9.282320
2980210944,3.787627,-0.727837,-9.148245
2980212128,3.801992,-0.737414,-9.100361
2980213318,3.816358,-0.840365,-8.999804
2980214505,3.770868,-0.849942,-9.203311
2980215695,3.859453,-0.804452,-9.069236
2980216873,3.818752,-0.797269,-8.999804
2980218057,3.813963,-0.742203,-9.071630
2980219241,3.888184,-0.758962,-8.954314
2980220430,3.885789,-0.814029,-9.026140
2980221611,3.835511,-0.821211,-9.109938
2980222804,3.854665,-0.782904,-9.023746
2980223987,3.864242,-0.840365,-8.939949
2980225187,3.979163,-0.928950,-9.071630
2980226373,3.995923,-0.902614,-9.179369
2980227559,3.931279,-0.826000,-9.107543
2980228741,4.029441,-0.840365,-9.107543
2980229932,3.971981,-0.881066,-9.028535
2980231113,3.902549,-0.826000,-8.923190
2980232308,3.921702,-0.804452,-8.834604
2980233492,3.962404,-0.842759,-8.913613
2980234683,4.005499,-0.890643,-8.935161
2980235861,4.055778,-0.840365,-9.112331
2980237044,4.046201,-0.847547,-9.085996
2980238225,4.007894,-0.811634,-8.983045
2980239409,3.892972,-0.821211,-8.978256
2980240593,3.919308,-0.847547,-9.057265
2980241780,3.919308,-0.890643,-9.090784
2980242957,3.940856,-0.871489,-9.076419
2980244151,3.976769,-0.809240,-9.035717
2980245339,3.928885,-0.794875,-8.920795
2980246523,3.945644,-0.792481,-9.033323
2980247709,3.924097,-0.849942,-9.078813
2980248895,3.869030,-0.828394,-8.944737
2980250072,3.859453,-0.830788,-9.030929
2980251263,3.881001,-0.782904,-9.097966
2980252447,3.878607,-0.773327,-9.066842
2980253639,3.883395,-0.921768,-9.088389
2980254823,3.876213,-0.888249,-9.045294
2980256017,3.895366,-0.852336,-9.035717
2980257207,3.897760,-0.775721,-9.059659
2980258397,3.878607,-0.720655,-8.973468
2980259579,3.885789,-0.864307,-8.978256
2980260767,3.952827,-0.895431,-9.145850
2980261946,3.926491,-0.876278,-9.193734
2980263135,3.859453,-0.792481,-8.937555
2980264325,3.912126,-0.727837,-8.942344
2980265508,3.936068,-0.727837,-8.997410
2980266693,3.809175,-0.814029,-9.054871
2980267873,3.797204,-0.730232,-9.229648
2980269051,3.892972,-0.723049,-9.076419
2980270237,3.869030,-0.758962,-9.064447
2980271416,3.883395,-0.845153,-9.054871
2980272609,3.890578,-0.828394,-9.145850
2980273791,3.924097,-0.792481,-9.023746
2980274977,3.931279,-0.766145,-9.011775
2980276172,3.823540,-0.665588,-9.018958
2980277370,3.878607,-0.689530,-9.100361
2980278556,3.888184,-0.802058,-9.160215
2980279746,3.809175,-0.773327,-9.143456
2980280933,3.852271,-0.749385,-9.174581
2980282121,3.928885,-0.766145,-9.129091
2980283312,3.892972,-0.854730,-9.167398
2980284500,3.866636,-0.869095,-9.167398
2980285685,3.806781,-0.744597,-9.078813
2980286872,3.787627,-0.790087,-9.035717
2980288050,3.950433,-0.806846,-9.121908
2980289236,3.945644,-0.893037,-9.186552
2980290419,3.835511,-0.873884,-9.088389
2980291611,3.849876,-0.847547,-9.150639
2980292800,3.909731,-0.859518,-9.069236
2980293986,3.885789,-0.802058,-9.006987
2980295179,3.895366,-0.802058,-9.042900
2980296370,3.919308,-0.881066,-9.198523
2980297557,3.847482,-0.758962,-9.076419
2980298750,3.864242,-0.794875,-9.150639
2980299937,3.919308,-0.912191,-9.193734
2980301125,3.940856,-0.876278,-9.244013
2980302312,3.907337,-0.746991,-9.275137
2980303503,3.924097,-0.778116,-9.119514
2980304689,3.938462,-0.897826,-9.176975
2980305872,3.967192,-0.883460,-9.176975
2980307051,3.883395,-0.809240,-9.155427
2980308238,3.864242,-0.830788,-9.165004
2980309419,3.960010,-0.823605,-9.121908
2980310609,3.926491,-0.746991,-9.114726
2980311790,3.904943,-0.847547,-9.157822
2980312978,3.909731,-0.876278,-9.193734
2980314173,3.926491,-0.871489,-9.188946
2980315372,3.924097,-0.864307,-9.311050
2980316551,3.916914,-0.828394,-9.301474
2980317704,3.902549,-0.756568,-9.050082
2980318892,3.938462,-0.799663,-8.961497
2980320081,3.904943,-0.828394,-9.157822
2980321264,3.873818,-0.926556,-9.126697
2980322455,3.919308,-0.921768,-9.081207
2980323640,3.967192,-0.790087,-9.121908
2980324827,3.821146,-0.790087,-9.083601
2980326009,3.873818,-0.828394,-9.085996
2980327206,3.960010,-0.823605,-9.114726
2980328390,3.916914,-0.811634,-9.042900
2980329577,3.861847,-0.830788,-8.937555
2980330754,3.919308,-0.861913,-9.203311
2980331935,3.847482,-0.811634,-9.153033
2980333117,3.799598,-0.814029,-9.057265
2980334313,3.854665,-0.737414,-8.975863
2980335500,3.897760,-0.758962,-8.963891
2980336690,3.914520,-0.893037,-9.105149
2980337868,3.849876,-0.816423,-9.121908
2980339052,3.825934,-0.782904,-9.052477
2980340234,3.871424,-0.835576,-8.963891
2980341419,3.902549,-0.890643,-9.014170
2980342604,3.849876,-0.861913,-9.083601
2980343791,3.914520,-0.849942,-9.093178
2980344973,3.878607,-0.792481,-9.040505
2980346169,3.861847,-0.754174,-9.004593
2980347362,3.902549,-0.859518,-8.968679
2980348553,3.971981,-0.885855,-9.030929
2980349729,3.933673,-0.778116,-9.042900
2980350916,3.900155,-0.792481,-9.126697
2980352094,3.818752,-0.854730,-9.109938
2980353281,3.818752,-0.823605,-9.162610
2980354463,3.816358,-0.833182,-9.188946
2980355659,3.854665,-0.809240,-9.210494
2980356839,3.852271,-0.809240,-9.030929
2980358035,3.926491,-0.840365,-9.035717
2980359217,4.003105,-0.854730,-9.241618
2980360405,3.988740,-0.821211,-9.167398
2980361592,3.845088,-0.749385,-9.006987
2980362778,3.883395,-0.845153,-9.131485
2980363957,3.864242,-0.814029,-9.160215
2980365150,3.840300,-0.761356,-9.153033
2980366335,3.852271,-0.837971,-9.186552
2980367520,3.940856,-0.804452,-9.153033
2980368699,3.837905,-0.782904,-9.114726
2980369882,3.852271,-0.837971,-8.987833
2980371065,3.919308,-0.826000,-8.990228
2980372253,3.916914,-0.840365,-9.136273
2980373433,3.902549,-0.754174,-9.100361
2980374619,3.878607,-0.778116,-9.136273
2980375803,3.909731,-0.864307,-9.030929
2980376988,3.835511,-0.826000,-9.018958
2980378181,3.799598,-0.818817,-8.983045
2980379374,3.881001,-0.761356,-8.949526
2980380555,3.931279,-0.751779,-9.059659
2980381736,3.773262,-0.797269,-9.018958
2980382920,3.825934,-0.756568,-9.093178
2980384106,3.873818,-0.806846,-9.002198
2980385291,3.885789,-0.833182,-9.066842
2980386479,3.861847,-0.809240,-9.143456
2980387664,3.890578,-0.778116,-9.155427
2980388856,3.811569,-0.885855,-8.978256
2980390041,3.833117,-0.849942,-9.026140
2980391228,3.825934,-0.739808,-8.947132
2980392411,3.866636,-0.802058,-8.990228
2980393600,3.782839,-0.782904,-9.033323
2980394782,3.775656,-0.684742,-9.085996
2980395966,3.801992,-0.732626,-9.105149
2980397159,3.792415,-0.806846,-9.105149
2980398355,3.761291,-0.811634,-9.126697
2980399541,3.861847,-0.790087,-9.112331
2980400733,3.904943,-0.837971,-9.121908
2980401916,3.847482,-0.746991,-9.131485
2980403097,3.830723,-0.718261,-9.136273
2980404280,3.857059,-0.818817,-9.143456
2980405468,3.823540,-0.790087,-9.133880
2980406657,3.895366,-0.790087,-9.095572
2980407847,3.794810,-0.730232,-9.188946
2980409041,3.751714,-0.780510,-9.217676
2980410228,3.842694,-0.847547,-9.157822
2980411412,3.873818,-0.758962,-9.076419
2980412602,3.825934,-0.770933,-9.102755
2980413784,3.861847,-0.893037,-9.260772
2980414967,3.852271,-0.842759,-9.203311
2980416161,3.878607,-0.735020,-9.160215
2980417356,3.897760,-0.806846,-9.074024
2980418540,3.933673,-0.835576,-9.196129
2980419733,3.854665,-0.847547,-9.176975
2980420912,3.900155,-0.818817,-9.040505
2980422093,3.895366,-0.809240,-9.054871
2980423275,3.813963,-0.761356,-9.050082
2980424459,3.811569,-0.809240,-9.227253
2980425644,3.897760,-0.737414,-9.299079
2980426832,3.806781,-0.826000,-9.011775
2980428020,3.857059,-0.804452,-9.126697
2980429210,3.914520,-0.766145,-9.059659
2980430395,3.892972,-0.799663,-8.968679
2980431583,3.813963,-0.821211,-9.033323
2980432766,3.881001,-0.770933,-9.016563
