time_us,x,y,z
4288821267,-0.275333,0.392649,-9.885659
4288822458,-0.366313,0.423774,-9.859323
4288823638,-0.349553,0.407014,-9.852140
4288824832,-0.395043,0.368707,-9.859323
4288826020,-0.301669,0.351948,-9.821015
4288827201,-0.234632,0.270545,-9.801862
4288828382,-0.289698,0.366313,-9.876082
4288829574,-0.318429,0.438139,-9.847352
4288830759,-0.337582,0.399832,-9.883265
4288831947,-0.407014,0.416591,-9.821015
4288833123,-0.354342,0.402226,-9.806650
4288834310,-0.337582,0.332794,-9.873688
4288835493,-0.287304,0.349553,-9.943120
4288836679,-0.239420,0.323217,-9.938332
4288837874,-0.198719,0.349553,-9.957485
4288839061,-0.280122,0.351948,-9.971850
4288840231,-0.335188,0.375890,-9.859323
4288841423,-0.320823,0.395043,-9.919178
4288842607,-0.359130,0.387861,-9.883265
4288843804,-0.407014,0.368707,-9.830592
4288844985,-0.354342,0.287304,-9.777920
4288846179,-0.342371,0.308852,-9.852140
4288847368,-0.284910,0.311246,-9.883265
4288848558,-0.320823,0.354342,-9.792285
4288849738,-0.378284,0.368707,-9.878476
4288850925,-0.323217,0.375890,-9.880871
4288852101,-0.366313,0.378284,-9.864111
4288853282,-0.416591,0.404620,-9.907207
4288854462,-0.284910,0.296881,-9.809045
4288855651,-0.280122,0.308852,-9.868899
4288856842,-0.265756,0.332794,-9.880871
4288858031,-0.308852,0.351948,-9.952697
4288859207,-0.308852,0.373495,-9.904813
4288860390,-0.337582,0.320823,-9.809045
4288861569,-0.294487,0.363919,-9.883265
4288862766,-0.363919,0.363919,-9.900024
4288863945,-0.373495,0.366313,-9.931149
4288865128,-0.330400,0.359130,-9.832987
4288866310,-0.332794,0.383072,-9.895236
4288867496,-0.316035,0.380678,-10.014946
4288868678,-0.375890,0.368707,-9.890448
4288869878,-0.284910,0.368707,-9.880871
4288871058,-0.294487,0.375890,-9.926360
4288872233,-0.280122,0.383072,-9.902418
4288873417,-0.320823,0.395043,-9.823410
4288874606,-0.337582,0.404620,-9.945514
4288875794,-0.323217,0.378284,-9.907207
4288876981,-0.313640,0.337582,-9.876082
4288878169,-0.311246,0.301669,-9.885659
4288879366,-0.356736,0.332794,-9.909601
4288880547,-0.359130,0.423774,-9.789890
4288881730,-0.363919,0.397437,-9.825804
4288882923,-0.337582,0.368707,-9.840169
4288884103,-0.301669,0.392649,-9.840169
4288885278,-0.349553,0.395043,-9.914390
4288886468,-0.306458,0.335188,-9.835381
4288887650,-0.304064,0.387861,-9.715671
4288888846,-0.320823,0.368707,-9.758766
4288890029,-0.316035,0.332794,-9.844957
4288891207,-0.308852,0.366313,-9.907207
4288892387,-0.344765,0.387861,-9.854534
4288893573,-0.359130,0.385466,-9.878476
4288894758,-0.359130,0.337582,-9.904813
4288895944,-0.318429,0.347159,-9.981427
4288897123,-0.299275,0.368707,-9.837775
4288898311,-0.284910,0.366313,-9.832987
4288899491,-0.301669,0.371101,-9.787497
4288900677,-0.318429,0.428562,-9.842564
4288901874,-0.330400,0.435745,-9.892841
4288903059,-0.397437,0.397437,-9.950302
4288904229,-0.438139,0.438139,-9.907207
4288905418,-0.438139,0.392649,-9.926360
4288906604,-0.289698,0.375890,-9.856929
4288907800,-0.318429,0.280122,-9.844957
4288908983,-0.320823,0.260968,-9.742006
4288910173,-0.272939,0.270545,-9.825804
4288911363,-0.260968,0.335188,-9.902418
4288912553,-0.342371,0.308852,-9.885659
4288913735,-0.356736,0.368707,-9.859323
4288914923,-0.354342,0.411803,-9.842564
4288916099,-0.349553,0.416591,-9.844957
4288917279,-0.366313,0.383072,-9.844957
4288918463,-0.313640,0.416591,-9.861717
4288919650,-0.301669,0.361524,-9.916783
4288920841,-0.258574,0.349553,-9.909601
4288922029,-0.289698,0.385466,-9.885659
4288923207,-0.363919,0.387861,-9.832987
4288924395,-0.351948,0.361524,-9.828198
4288925577,-0.366313,0.385466,-9.777920
4288926773,-0.325611,0.440533,-9.885659
4288927956,-0.371101,0.414197,-9.809045
4288929152,-0.390255,0.373495,-9.837775
4288930340,-0.380678,0.404620,-9.823410
4288931523,-0.301669,0.356736,-9.931149
4288932709,-0.335188,0.361524,-9.923966
4288933907,-0.316035,0.378284,-9.904813
4288935085,-0.337582,0.421380,-9.847352
4288936262,-0.349553,0.430956,-9.828198
4288937444,-0.359130,0.383072,-9.842564
4288938630,-0.323217,0.320823,-9.844957
4288939819,-0.344765,0.332794,-9.799467
4288941017,-0.373495,0.351948,-9.806650
4288942193,-0.339977,0.351948,-9.864111
