time_us,x,y,z
1811139125,0.323217,-0.524330,-9.837775
1811140332,0.282516,-0.531513,-9.830592
1811141540,0.380678,-0.521936,-9.871294
1811142754,0.387861,-0.529119,-9.914390
1811143974,0.339977,-0.529119,-9.866506
1811145187,0.311246,-0.531513,-9.878476
1811146404,0.325611,-0.533907,-9.873688
1811147606,0.304064,-0.524330,-9.861717
1811148831,0.313640,-0.497994,-9.811439
1811150058,0.325611,-0.481235,-9.897630
1811151278,0.332794,-0.490811,-9.787497
1811152485,0.316035,-0.512359,-9.840169
1811153700,0.306458,-0.521936,-9.892841
1811154932,0.323217,-0.548272,-9.847352
1811156150,0.282516,-0.531513,-9.823410
1811157349,0.225055,-0.531513,-9.830592
1811158554,0.270545,-0.488417,-9.923966
1811159776,0.311246,-0.514753,-9.871294
1811160997,0.332794,-0.550666,-9.873688
1811162220,0.313640,-0.524330,-9.852140
1811163424,0.311246,-0.507571,-9.792285
1811164635,0.316035,-0.514753,-9.837775
1811165873,0.272939,-0.459687,-9.864111
1811167090,0.301669,-0.505177,-9.876082
1811168311,0.256180,-0.526724,-9.967062
1811169517,0.296881,-0.574608,-9.916783
1811170740,0.256180,-0.574608,-9.921572
1811171961,0.306458,-0.581791,-10.012551
1811173181,0.292093,-0.617704,-10.017340
1811174388,0.248997,-0.586579,-10.010158
1811175604,0.323217,-0.553061,-10.022128
1811176831,0.339977,-0.507571,-9.928755
1811178057,0.299275,-0.469264,-9.935937
1811179274,0.385466,-0.541090,-9.904813
1811180484,0.323217,-0.541090,-10.050858
1811181690,0.366313,-0.500388,-10.084377
1811182927,0.373495,-0.553061,-10.036493
1811184142,0.371101,-0.500388,-9.852140
1811185352,0.320823,-0.505177,-9.844957
1811186557,0.265756,-0.483629,-9.861717
1811187779,0.313640,-0.445322,-9.787497
1811188994,0.316035,-0.469264,-9.797073
1811190224,0.366313,-0.486023,-9.868899
1811191425,0.344765,-0.481235,-9.933543
1811192642,0.323217,-0.471658,-9.955091
1811193881,0.356736,-0.486023,-9.914390
1811195100,0.328006,-0.488417,-9.847352
1811196307,0.304064,-0.457293,-9.892841
1811197518,0.325611,-0.466869,-9.852140
1811198735,0.287304,-0.507571,-9.780313
1811199954,0.265756,-0.507571,-9.876082
1811201159,0.284910,-0.464475,-9.890448
1811202362,0.316035,-0.507571,-9.911995
1811203569,0.344765,-0.553061,-9.840169
1811204795,0.325611,-0.545878,-9.806650
1811206024,0.301669,-0.529119,-9.756371
1811207242,0.296881,-0.553061,-9.835381
1811208440,0.292093,-0.488417,-9.821015
1811209656,0.323217,-0.450110,-9.809045
1811210882,0.282516,-0.478840,-9.864111
1811212102,0.339977,-0.533907,-9.909601
1811213303,0.359130,-0.493206,-9.969456
1811214509,0.339977,-0.509965,-9.873688
1811215724,0.359130,-0.483629,-9.883265
1811216940,0.390255,-0.512359,-9.868899
1811218161,0.296881,-0.507571,-9.844957
1811219365,0.296881,-0.524330,-9.888053
1811220571,0.311246,-0.502782,-9.892841
1811221793,0.308852,-0.502782,-9.849746
1811223020,0.287304,-0.529119,-9.758766
1811224236,0.308852,-0.541090,-9.756371
1811225441,0.328006,-0.536301,-9.816227
1811226656,0.320823,-0.507571,-9.880871
1811227883,0.328006,-0.459687,-9.926360
1811229102,0.325611,-0.502782,-9.940725
1811230308,0.339977,-0.560243,-9.885659
1811231517,0.292093,-0.457293,-9.873688
1811232734,0.251391,-0.440533,-9.871294
1811233957,0.256180,-0.541090,-9.792285
1811235167,0.325611,-0.533907,-9.832987
1811236379,0.311246,-0.481235,-9.787497
1811237586,0.332794,-0.497994,-9.876082
1811238818,0.318429,-0.464475,-9.832987
1811240041,0.258574,-0.495600,-9.854534
1811241272,0.311246,-0.548272,-9.900024
1811242474,0.268151,-0.567426,-9.854534
1811243692,0.296881,-0.538695,-9.811439
1811244925,0.323217,-0.615310,-9.868899
1811246143,0.339977,-0.553061,-9.952697
1811247350,0.356736,-0.438139,-9.945514
1811248562,0.320823,-0.462081,-9.868899
1811249778,0.349553,-0.533907,-9.840169
1811250998,0.387861,-0.555455,-9.801862
1811252223,0.328006,-0.519542,-9.955091
1811253427,0.344765,-0.531513,-9.940725
1811254636,0.289698,-0.610521,-9.854534
1811255874,0.301669,-0.555455,-9.907207
1811257089,0.313640,-0.481235,-9.777920
1811258306,0.316035,-0.533907,-9.696517
1811259507,0.296881,-0.548272,-9.765948
1811260736,0.354342,-0.555455,-9.823410
1811261956,0.361524,-0.543484,-9.940725
1811263176,0.397437,-0.541090,-9.871294
1811264383,0.378284,-0.541090,-9.873688
1811265588,0.433351,-0.553061,-9.919178
1811266815,0.435745,-0.529119,-9.983821
1811268042,0.426168,-0.478840,-9.885659
1811269259,0.433351,-0.414197,-9.897630
1811270471,0.462081,-0.497994,-9.873688
1811271682,0.435745,-0.471658,-9.828198
1811272915,0.399832,-0.538695,-9.842564
1811274129,0.404620,-0.555455,-9.816227
1811275339,0.416591,-0.541090,-9.758766
1811276550,0.404620,-0.541090,-9.734824
1811277767,0.428562,-0.548272,-9.720459
1811278981,0.440533,-0.531513,-9.718064
1811280200,0.397437,-0.512359,-9.792285
1811281397,0.411803,-0.524330,-9.749189
1811282618,0.397437,-0.493206,-9.753978
1811283837,0.380678,-0.555455,-9.931149
1811285069,0.373495,-0.509965,-9.921572
1811286280,0.306458,-0.502782,-10.103531
1811287491,0.385466,-0.555455,-10.172963
1811288710,0.423774,-0.464475,-10.117896
1811289939,0.445322,-0.385466,-9.938332
1811291158,0.421380,-0.383072,-9.883265
1811292364,0.414197,-0.428562,-9.742006
1811293565,0.368707,-0.478840,-9.794679
1811294788,0.488417,-0.505177,-9.828198
1811296015,0.486023,-0.517148,-9.993398
1811297236,0.488417,-0.526724,-9.921572
1811298443,0.500388,-0.517148,-9.732430
1811299658,0.462081,-0.521936,-9.677363
1811300886,0.409408,-0.471658,-9.655815
1811302105,0.387861,-0.462081,-9.684546
1811303312,0.426168,-0.469264,-9.703699
1811304521,0.428562,-0.383072,-9.842564
1811305739,0.335188,-0.375890,-9.852140
1811306962,0.399832,-0.416591,-9.907207
1811308170,0.383072,-0.423774,-9.955091
1811309370,0.339977,-0.486023,-9.971850
1811310576,0.371101,-0.514753,-9.940725
1811311797,0.330400,-0.526724,-9.933543
1811313029,0.335188,-0.481235,-9.921572
1811314250,0.387861,-0.474052,-9.969456
1811315446,0.404620,-0.476446,-9.813833
1811316662,0.359130,-0.474052,-9.713276
1811317880,0.368707,-0.466869,-9.691729
1811319100,0.339977,-0.452504,-9.677363
1811320307,0.359130,-0.486023,-9.667787
1811321518,0.311246,-0.483629,-9.670180
1811322735,0.371101,-0.486023,-9.696517
1811323955,0.402226,-0.538695,-9.758766
1811325170,0.354342,-0.474052,-9.832987
1811326382,0.397437,-0.521936,-9.809045
1811327588,0.330400,-0.531513,-9.768343
1811328818,0.311246,-0.514753,-9.770737
1811330041,0.337582,-0.466869,-9.837775
1811331262,0.354342,-0.490811,-9.804255
1811332463,0.390255,-0.505177,-9.852140
1811333678,0.320823,-0.507571,-9.864111
1811334905,0.387861,-0.488417,-9.871294
1811336126,0.354342,-0.519542,-9.931149
1811337333,0.299275,-0.519542,-9.914390
1811338549,0.296881,-0.550666,-9.955091
1811339761,0.361524,-0.596156,-10.024523
1811340981,0.366313,-0.574608,-10.017340
1811342191,0.318429,-0.550666,-9.947908
1811343406,0.289698,-0.517148,-9.947908
1811344613,0.294487,-0.529119,-9.986216
1811345847,0.268151,-0.572214,-10.046070
1811347077,0.282516,-0.536301,-10.060435
1811348297,0.275333,-0.493206,-9.900024
1811349492,0.268151,-0.493206,-9.911995
1811350714,0.313640,-0.524330,-9.914390
1811351932,0.292093,-0.495600,-9.938332
1811353151,0.268151,-0.502782,-9.933543
1811354347,0.349553,-0.524330,-9.957485
1811355569,0.368707,-0.495600,-9.976639
1811356790,0.344765,-0.490811,-9.897630
1811358021,0.332794,-0.545878,-9.907207
1811359232,0.251391,-0.574608,-9.952697
1811360437,0.246603,-0.577003,-9.923966
1811361654,0.203507,-0.543484,-9.854534
1811362893,0.265756,-0.526724,-9.866506
1811364120,0.225055,-0.517148,-9.849746
1811365331,0.260968,-0.531513,-9.878476
1811366538,0.260968,-0.555455,-9.770737
1811367754,0.215478,-0.493206,-9.840169
1811368969,0.217872,-0.488417,-9.797073
1811370190,0.275333,-0.519542,-9.806650
1811371400,0.275333,-0.536301,-9.969456
1811372617,0.316035,-0.462081,-9.935937
1811373839,0.354342,-0.486023,-9.883265
1811375071,0.347159,-0.486023,-9.864111
1811376284,0.318429,-0.567426,-9.904813
1811377496,0.318429,-0.567426,-9.950302
1811378702,0.347159,-0.529119,-9.976639
1811379940,0.385466,-0.512359,-9.914390
1811381161,0.335188,-0.567426,-9.854534
1811382358,0.363919,-0.555455,-9.928755
1811383555,0.375890,-0.529119,-9.911995
1811384772,0.263362,-0.529119,-9.935937
1811385983,0.304064,-0.553061,-9.868899
1811387207,0.359130,-0.517148,-9.840169
1811388407,0.349553,-0.545878,-9.854534
1811389624,0.397437,-0.577003,-9.955091
1811390851,0.342371,-0.591368,-9.904813
1811392081,0.356736,-0.579397,-9.890448
1811393299,0.299275,-0.474052,-9.959879
1811394521,0.299275,-0.462081,-9.957485
1811395739,0.356736,-0.524330,-9.859323
1811396962,0.380678,-0.507571,-9.895236
1811398177,0.337582,-0.505177,-9.969456
1811399389,0.337582,-0.500388,-9.914390
1811400600,0.342371,-0.521936,-9.940725
1811401836,0.359130,-0.505177,-9.947908
1811403058,0.328006,-0.524330,-9.962274
1811404274,0.339977,-0.505177,-9.911995
1811405478,0.335188,-0.486023,-9.885659
1811406695,0.347159,-0.526724,-9.828198
1811407923,0.332794,-0.502782,-9.880871
1811409143,0.318429,-0.517148,-9.825804
1811410347,0.368707,-0.533907,-9.880871
1811411567,0.380678,-0.490811,-9.840169
1811412785,0.375890,-0.495600,-9.799467
1811414009,0.371101,-0.509965,-9.856929
1811415222,0.351948,-0.481235,-9.859323
1811416428,0.328006,-0.524330,-9.744401
1811417633,0.368707,-0.545878,-9.835381
1811418862,0.349553,-0.548272,-9.885659
1811420079,0.409408,-0.474052,-9.856929
1811421298,0.385466,-0.490811,-9.742006
1811422499,0.363919,-0.509965,-9.777920
1811423709,0.347159,-0.517148,-9.811439
1811424932,0.339977,-0.497994,-9.852140
1811426152,0.313640,-0.524330,-9.864111
1811427349,0.339977,-0.509965,-9.849746
1811428561,0.347159,-0.521936,-9.832987
1811429779,0.347159,-0.488417,-9.773131
1811431000,0.328006,-0.495600,-9.859323
1811432214,0.335188,-0.495600,-9.895236
1811433416,0.354342,-0.490811,-9.952697
1811434623,0.373495,-0.524330,-9.895236
1811435855,0.330400,-0.555455,-9.880871
1811437076,0.325611,-0.507571,-9.859323
1811438296,0.359130,-0.543484,-9.837775
1811439492,0.328006,-0.533907,-9.919178
1811440713,0.323217,-0.469264,-9.868899
1811441933,0.335188,-0.421380,-9.900024
1811443146,0.349553,-0.435745,-9.907207
1811444351,0.397437,-0.505177,-9.849746
1811445558,0.339977,-0.545878,-9.900024
1811446774,0.344765,-0.497994,-9.888053
1811447989,0.339977,-0.471658,-9.864111
1811449212,0.347159,-0.464475,-9.885659
1811450418,0.347159,-0.476446,-9.988609
1811451627,0.402226,-0.486023,-9.904813
1811452858,0.371101,-0.514753,-9.852140
1811454077,0.404620,-0.538695,-9.880871
1811455296,0.347159,-0.593762,-9.856929
1811456499,0.373495,-0.577003,-9.809045
1811457708,0.383072,-0.502782,-9.806650
1811458928,0.359130,-0.500388,-9.919178
1811460147,0.385466,-0.567426,-9.785102
1811461349,0.416591,-0.519542,-9.911995
1811462572,0.373495,-0.521936,-9.933543
1811463794,0.344765,-0.529119,-9.878476
1811465031,0.371101,-0.512359,-9.809045
1811466246,0.402226,-0.493206,-9.830592
1811467444,0.256180,-0.514753,-9.878476
1811468646,0.337582,-0.517148,-9.900024
1811469888,0.344765,-0.517148,-9.883265
1811471105,0.311246,-0.531513,-9.761160
1811472316,0.325611,-0.490811,-9.818622
1811473523,0.311246,-0.507571,-9.883265
1811474746,0.287304,-0.533907,-9.847352
1811475972,0.316035,-0.533907,-9.849746
1811477189,0.268151,-0.483629,-9.770737
1811478401,0.256180,-0.502782,-9.821015
1811479616,0.246603,-0.529119,-9.792285
1811480839,0.292093,-0.586579,-9.765948
1811482070,0.205901,-0.557849,-9.830592
1811483280,0.277727,-0.524330,-9.885659
1811484492,0.272939,-0.533907,-9.825804
1811485709,0.339977,-0.519542,-9.861717
1811486936,0.304064,-0.541090,-9.787497
1811488155,0.248997,-0.543484,-9.821015
1811489353,0.347159,-0.550666,-9.804255
1811490559,0.287304,-0.493206,-9.866506
1811491784,0.268151,-0.483629,-9.897630
1811493000,0.227449,-0.488417,-9.945514
1811494221,0.258574,-0.533907,-9.852140
1811495421,0.229843,-0.486023,-9.993398
1811496636,0.299275,-0.500388,-9.938332
1811497861,0.313640,-0.471658,-9.935937
1811499081,0.308852,-0.474052,-9.844957
1811500298,0.318429,-0.478840,-9.854534
1811501519,0.299275,-0.512359,-9.952697
1811502738,0.284910,-0.572214,-9.892841
1811503964,0.304064,-0.500388,-9.933543
1811505172,0.308852,-0.543484,-9.935937
1811506370,0.301669,-0.521936,-9.921572
1811507577,0.330400,-0.545878,-9.897630
1811508801,0.272939,-0.471658,-9.933543
1811510021,0.318429,-0.474052,-9.935937
1811511236,0.265756,-0.533907,-9.907207
1811512441,0.313640,-0.481235,-9.926360
1811513657,0.241814,-0.500388,-9.844957
1811514885,0.280122,-0.512359,-9.832987
1811516110,0.296881,-0.505177,-9.794679
1811517317,0.306458,-0.481235,-9.813833
1811518529,0.282516,-0.474052,-9.866506
1811519747,0.318429,-0.474052,-9.818622
1811520978,0.284910,-0.512359,-9.852140
1811522193,0.277727,-0.512359,-9.885659
1811523409,0.272939,-0.474052,-9.811439
1811524620,0.282516,-0.524330,-9.840169
1811525849,0.256180,-0.533907,-9.804255
1811527073,0.311246,-0.497994,-9.801862
1811528293,0.325611,-0.493206,-9.732430
1811529501,0.270545,-0.497994,-9.849746
1811530724,0.282516,-0.500388,-9.840169
1811531936,0.275333,-0.512359,-9.854534
1811533159,0.260968,-0.490811,-9.809045
1811534359,0.304064,-0.469264,-9.816227
1811535570,0.363919,-0.497994,-9.873688
1811536793,0.301669,-0.524330,-9.904813
1811538024,0.316035,-0.483629,-9.861717
1811539239,0.294487,-0.507571,-9.825804
1811540449,0.335188,-0.533907,-9.921572
1811541667,0.294487,-0.514753,-9.854534
1811542900,0.282516,-0.478840,-9.852140
1811544116,0.339977,-0.486023,-9.859323
1811545327,0.323217,-0.476446,-9.868899
1811546535,0.294487,-0.502782,-9.907207
1811547750,0.311246,-0.500388,-9.926360
1811548975,0.308852,-0.512359,-9.962274
1811550195,0.318429,-0.481235,-9.986216
1811551406,0.265756,-0.459687,-9.974244
1811552624,0.339977,-0.497994,-9.950302
1811553840,0.306458,-0.471658,-9.983821
1811555072,0.311246,-0.507571,-9.933543
1811556288,0.304064,-0.507571,-10.005369
1811557503,0.292093,-0.545878,-9.957485
1811558721,0.320823,-0.474052,-9.979033
1811559940,0.349553,-0.459687,-9.926360
1811561162,0.366313,-0.476446,-9.931149
1811562367,0.428562,-0.536301,-9.945514
1811563573,0.354342,-0.519542,-9.976639
1811564800,0.320823,-0.509965,-9.976639
1811566029,0.335188,-0.464475,-9.876082
1811567249,0.320823,-0.450110,-9.832987
1811568443,0.318429,-0.481235,-9.794679
1811569660,0.371101,-0.486023,-9.902418
1811570887,0.387861,-0.483629,-9.890448
1811572104,0.337582,-0.495600,-9.868899
1811573308,0.385466,-0.476446,-9.904813
1811574519,0.349553,-0.524330,-9.940725
1811575726,0.380678,-0.493206,-9.914390
1811576946,0.375890,-0.531513,-9.909601
1811578171,0.375890,-0.569820,-9.837775
1811579382,0.366313,-0.538695,-9.804255
1811580586,0.284910,-0.474052,-9.883265
1811581817,0.366313,-0.493206,-9.828198
1811583039,0.337582,-0.493206,-9.787497
1811584266,0.359130,-0.474052,-9.861717
1811585472,0.359130,-0.474052,-9.907207
1811586682,0.306458,-0.486023,-9.897630
1811587905,0.323217,-0.488417,-9.868899
1811589124,0.399832,-0.452504,-9.797073
1811590330,0.383072,-0.486023,-9.856929
1811591541,0.421380,-0.442927,-9.945514
1811592758,0.395043,-0.529119,-9.935937
1811593971,0.373495,-0.497994,-9.825804
1811595187,0.349553,-0.459687,-9.861717
1811596403,0.323217,-0.474052,-9.876082
1811597615,0.311246,-0.497994,-9.816227
1811598849,0.347159,-0.490811,-9.873688
1811600077,0.356736,-0.526724,-9.835381
1811601295,0.402226,-0.524330,-9.859323
1811602491,0.409408,-0.500388,-9.847352
1811603712,0.335188,-0.531513,-9.799467
1811604931,0.347159,-0.555455,-9.799467
1811606152,0.275333,-0.476446,-9.847352
1811607351,0.354342,-0.521936,-9.811439
1811608558,0.366313,-0.488417,-9.821015
1811609779,0.349553,-0.524330,-9.756371
1811610997,0.390255,-0.514753,-9.797073
1811612222,0.354342,-0.514753,-9.809045
1811613427,0.308852,-0.493206,-9.854534
1811614635,0.361524,-0.438139,-9.777920
1811615862,0.354342,-0.435745,-9.809045
1811617077,0.378284,-0.495600,-9.854534
1811618297,0.359130,-0.488417,-9.816227
1811619494,0.316035,-0.493206,-9.914390
1811620704,0.356736,-0.478840,-9.746795
1811621926,0.354342,-0.469264,-9.746795
1811623143,0.380678,-0.478840,-9.785102
1811624348,0.328006,-0.478840,-9.758766
1811625553,0.375890,-0.521936,-9.751583
1811626775,0.363919,-0.450110,-9.868899
1811627996,0.368707,-0.497994,-9.844957
1811629219,0.330400,-0.495600,-9.813833
1811630419,0.282516,-0.476446,-9.816227
1811631631,0.325611,-0.531513,-9.780313
1811632859,0.339977,-0.514753,-9.770737
1811634077,0.325611,-0.493206,-9.835381
1811635298,0.349553,-0.550666,-9.847352
1811636499,0.404620,-0.524330,-9.847352
1811637721,0.292093,-0.548272,-9.859323
1811638937,0.299275,-0.533907,-9.770737
1811640162,0.316035,-0.605733,-9.825804
1811641354,0.330400,-0.577003,-9.928755
1811642556,0.335188,-0.512359,-9.859323
1811643778,0.337582,-0.471658,-9.823410
1811644998,0.337582,-0.445322,-9.844957
1811646225,0.308852,-0.450110,-9.892841
1811647429,0.284910,-0.505177,-9.926360
1811648634,0.344765,-0.541090,-9.931149
1811649871,0.349553,-0.483629,-9.931149
1811651082,0.359130,-0.543484,-9.801862
1811652303,0.339977,-0.500388,-9.844957
1811653507,0.337582,-0.531513,-9.902418
1811654730,0.349553,-0.519542,-9.911995
1811655946,0.296881,-0.524330,-9.883265
1811657176,0.308852,-0.514753,-9.880871
1811658382,0.308852,-0.490811,-9.847352
1811659592,0.304064,-0.497994,-9.883265
1811660819,0.339977,-0.533907,-9.904813
1811662045,0.337582,-0.505177,-9.895236
1811663271,0.316035,-0.462081,-9.890448
1811664471,0.323217,-0.517148,-9.919178
1811665678,0.316035,-0.541090,-9.914390
1811666909,0.237026,-0.550666,-9.856929
1811668123,0.306458,-0.533907,-9.916783
1811669331,0.316035,-0.560243,-9.864111
1811670532,0.301669,-0.514753,-9.890448
1811671748,0.363919,-0.541090,-9.876082
1811672974,0.385466,-0.588974,-9.859323
1811674195,0.344765,-0.574608,-9.823410
1811675405,0.304064,-0.555455,-9.900024
1811676619,0.308852,-0.514753,-9.947908
1811677840,0.320823,-0.545878,-9.911995
1811679073,0.296881,-0.562637,-9.938332
1811680289,0.356736,-0.541090,-9.943120
1811681505,0.378284,-0.541090,-9.911995
1811682723,0.256180,-0.565032,-9.928755
1811683937,0.282516,-0.543484,-9.842564
1811685156,0.265756,-0.517148,-9.885659
1811686353,0.270545,-0.469264,-9.914390
1811687554,0.339977,-0.495600,-9.876082
1811688779,0.301669,-0.560243,-9.928755
1811689994,0.304064,-0.545878,-9.842564
1811691216,0.268151,-0.538695,-9.916783
1811692415,0.335188,-0.502782,-9.801862
1811693631,0.387861,-0.495600,-9.854534
1811694855,0.328006,-0.567426,-9.945514
1811696078,0.306458,-0.550666,-9.914390
1811697293,0.351948,-0.569820,-9.995792
1811698507,0.332794,-0.524330,-10.000581
1811699724,0.299275,-0.514753,-9.892841
1811700945,0.284910,-0.507571,-9.868899
1811702163,0.265756,-0.478840,-9.933543
1811703369,0.268151,-0.517148,-9.967062
1811704576,0.263362,-0.502782,-9.950302
1811705801,0.294487,-0.488417,-9.897630
1811707033,0.339977,-0.507571,-9.955091
1811708258,0.263362,-0.493206,-9.914390
1811709448,0.320823,-0.514753,-9.938332
1811710660,0.344765,-0.529119,-9.993398
1811711881,0.270545,-0.502782,-9.873688
1811713100,0.277727,-0.529119,-9.907207
1811714307,0.304064,-0.541090,-9.892841
1811715511,0.277727,-0.519542,-9.883265
1811716725,0.258574,-0.497994,-9.955091
1811717946,0.304064,-0.495600,-9.907207
1811719164,0.316035,-0.505177,-9.955091
1811720364,0.361524,-0.497994,-9.878476
1811721572,0.366313,-0.471658,-9.852140
1811722798,0.316035,-0.445322,-9.789890
1811724020,0.359130,-0.464475,-9.835381
1811725241,0.325611,-0.519542,-9.835381
1811726448,0.351948,-0.505177,-9.859323
1811727665,0.287304,-0.541090,-9.919178
1811728892,0.344765,-0.433351,-9.859323
1811730124,0.337582,-0.519542,-9.890448
1811731330,0.361524,-0.488417,-9.868899
1811732542,0.363919,-0.466869,-9.883265
1811733752,0.344765,-0.459687,-9.828198
1811734984,0.351948,-0.476446,-9.770737
1811736204,0.323217,-0.474052,-9.725247
1811737409,0.311246,-0.497994,-9.739613
1811738622,0.306458,-0.490811,-9.730036
1811739853,0.301669,-0.481235,-9.758766
1811741072,0.292093,-0.507571,-9.785102
1811742291,0.359130,-0.524330,-9.744401
1811743489,0.387861,-0.521936,-9.799467
1811744712,0.313640,-0.493206,-9.818622
1811745934,0.328006,-0.514753,-9.797073
1811747155,0.347159,-0.507571,-9.775525
1811748351,0.339977,-0.509965,-9.835381
1811749557,0.308852,-0.543484,-9.794679
1811750779,0.344765,-0.521936,-9.818622
1811751997,0.306458,-0.421380,-9.761160
1811753222,0.387861,-0.421380,-9.773131
1811754427,0.368707,-0.476446,-9.811439
1811755633,0.311246,-0.454898,-9.840169
1811756865,0.397437,-0.531513,-9.854534
1811758082,0.402226,-0.478840,-9.763555
1811759296,0.390255,-0.445322,-9.854534
1811760493,0.373495,-0.521936,-9.883265
1811761711,0.342371,-0.555455,-9.821015
1811762933,0.318429,-0.529119,-9.828198
1811764159,0.363919,-0.514753,-9.765948
1811765362,0.366313,-0.507571,-9.756371
1811766573,0.328006,-0.486023,-9.878476
1811767789,0.392649,-0.474052,-9.823410
1811769021,0.363919,-0.557849,-9.835381
1811770237,0.414197,-0.509965,-9.852140
1811771447,0.414197,-0.495600,-9.823410
1811772659,0.339977,-0.493206,-9.830592
1811773885,0.395043,-0.536301,-9.880871
1811775100,0.332794,-0.517148,-9.844957
1811776312,0.344765,-0.514753,-9.835381
1811777520,0.414197,-0.500388,-9.830592
1811778736,0.368707,-0.457293,-9.844957
1811779952,0.287304,-0.531513,-9.844957
1811781182,0.328006,-0.476446,-9.892841
1811782386,0.323217,-0.505177,-9.830592
1811783597,0.299275,-0.536301,-9.907207
1811784828,0.359130,-0.502782,-9.823410
1811786053,0.325611,-0.555455,-9.761160
1811787260,0.347159,-0.557849,-9.844957
1811788473,0.320823,-0.493206,-9.897630
1811789683,0.325611,-0.447716,-9.854534
1811790910,0.359130,-0.466869,-9.777920
1811792125,0.373495,-0.541090,-9.830592
1811793335,0.335188,-0.514753,-9.897630
1811794539,0.335188,-0.514753,-9.873688
1811795756,0.335188,-0.529119,-9.837775
1811796963,0.306458,-0.462081,-9.888053
1811798177,0.316035,-0.478840,-9.840169
1811799383,0.294487,-0.490811,-9.852140
1811800590,0.311246,-0.500388,-9.897630
1811801816,0.356736,-0.529119,-9.880871
1811803038,0.361524,-0.471658,-9.955091
1811804259,0.316035,-0.529119,-9.904813
1811805464,0.311246,-0.509965,-9.888053
1811806675,0.349553,-0.512359,-9.911995
1811807903,0.330400,-0.538695,-9.955091
1811809118,0.351948,-0.512359,-9.923966
1811810330,0.299275,-0.474052,-9.919178
1811811533,0.328006,-0.505177,-9.895236
1811812749,0.354342,-0.557849,-9.926360
1811813960,0.390255,-0.462081,-9.864111
1811815179,0.407014,-0.466869,-9.859323
1811816386,0.404620,-0.486023,-9.897630
1811817600,0.292093,-0.452504,-9.969456
1811818829,0.308852,-0.509965,-9.943120
1811820049,0.385466,-0.459687,-9.909601
1811821275,0.351948,-0.474052,-9.964667
1811822486,0.347159,-0.486023,-9.933543
1811823693,0.306458,-0.526724,-9.931149
1811824929,0.296881,-0.529119,-9.979033
1811826142,0.260968,-0.500388,-9.880871
1811827352,0.335188,-0.553061,-9.897630
1811828553,0.356736,-0.555455,-9.971850
1811829780,0.402226,-0.557849,-9.897630
