time_us,x,y,z
1072214036,1.139640,0.021548,-9.789890
1072215215,1.132457,-0.026336,-9.888053
1072216400,1.146823,-0.009577,-9.856929
1072217584,1.122881,-0.014365,-9.816227
1072218777,1.139640,0.000000,-9.789890
1072219953,1.134852,0.002394,-9.751583
1072221125,1.146823,-0.031125,-9.722853
1072222324,1.091756,-0.009577,-9.811439
1072223510,1.113304,0.014365,-9.856929
1072224694,1.094150,-0.076614,-9.852140
1072225876,1.089362,-0.052672,-9.809045
1072227062,1.096544,-0.057461,-9.816227
1072228248,1.094150,-0.021548,-9.787497
1072229434,1.082179,-0.071826,-9.751583
1072230616,1.161188,-0.019154,-9.734824
1072231811,1.132457,0.047884,-9.749189
1072232986,1.168370,0.035913,-9.734824
1072234172,1.113304,-0.004788,-9.710882
1072235363,1.079785,0.021548,-9.890448
1072236546,1.072602,0.004788,-9.983821
1072237723,1.142034,-0.045490,-9.768343
1072238903,1.096544,-0.038307,-9.825804
1072240090,1.098939,-0.023942,-9.813833
1072241274,1.091756,0.026336,-9.768343
1072242453,1.185130,-0.026336,-9.844957
1072243640,1.127669,0.002394,-9.890448
1072244816,1.110910,0.011971,-9.832987
1072245995,1.132457,0.019154,-9.852140
1072247177,1.113304,0.007183,-9.734824
1072248366,1.146823,0.081403,-9.787497
1072249545,1.185130,0.009577,-9.811439
1072250725,1.149217,-0.011971,-9.809045
1072251897,1.175553,0.016759,-9.806650
1072253082,1.103727,-0.014365,-9.837775
1072254269,1.122881,0.009577,-9.840169
1072255449,1.168370,0.021548,-9.821015
1072256624,1.125275,0.026336,-9.797073
1072257806,1.149217,0.009577,-9.799467
1072258978,1.165976,-0.004788,-9.809045
1072260169,1.122881,-0.040701,-9.825804
1072261359,1.144428,-0.038307,-9.734824
1072262549,1.134852,-0.016759,-9.780313
1072263735,1.194707,0.016759,-9.844957
1072264909,1.122881,-0.002394,-9.837775
1072266088,1.144428,-0.009577,-9.844957
1072267274,1.079785,0.026336,-9.749189
1072268453,1.139640,0.086191,-9.725247
1072269631,1.134852,-0.055067,-9.732430
1072270813,1.151611,0.019154,-9.806650
1072271987,1.122881,0.031125,-9.780313
1072273168,1.084573,-0.014365,-9.859323
1072274365,1.180341,-0.045490,-9.866506
1072275549,1.187524,-0.076614,-9.861717
1072276739,1.118092,0.038307,-9.777920
1072277915,1.168370,0.050278,-9.715671
1072279086,1.134852,-0.028730,-9.624691
1072280266,1.106121,-0.007183,-9.730036
1072281454,1.072602,0.007183,-9.868899
1072282628,1.055843,0.000000,-9.871294
1072283806,1.098939,0.026336,-9.921572
1072284978,1.089362,0.074220,-9.902418
1072286159,1.077391,0.016759,-9.806650
1072287340,1.074997,0.033519,-9.742006
1072288518,1.110910,0.026336,-9.801862
1072289696,1.137246,-0.023942,-9.775525
1072290881,1.086968,0.011971,-9.859323
1072292058,1.074997,0.052672,-9.804255
1072293238,1.118092,0.040701,-9.799467
1072294411,1.211466,-0.021548,-9.830592
1072295601,1.204283,-0.004788,-9.797073
1072296793,1.065420,0.023942,-9.801862
1072297967,1.077391,0.000000,-9.799467
1072299136,1.113304,0.016759,-9.856929
1072300321,1.110910,-0.026336,-9.806650
1072301504,1.120486,-0.035913,-9.847352
1072302694,1.125275,0.019154,-9.828198
1072303872,1.146823,0.045490,-9.765948
1072305054,1.113304,0.035913,-9.777920
1072306228,1.086968,0.000000,-9.840169
1072307407,1.134852,-0.040701,-9.897630
1072308593,1.122881,-0.026336,-9.782708
1072309780,1.115698,0.009577,-9.780313
1072310955,1.086968,0.045490,-9.773131
1072312129,1.091756,0.045490,-9.739613
1072313314,1.098939,0.028730,-9.794679
1072314497,1.146823,0.009577,-9.866506
1072315672,1.144428,-0.033519,-9.787497
1072316866,1.084573,0.059855,-9.806650
1072318044,1.115698,0.014365,-9.756371
1072319225,1.108515,0.035913,-9.765948
1072320404,1.156399,0.009577,-9.751583
1072321584,1.154005,-0.016759,-9.823410
1072322766,1.103727,-0.047884,-9.859323
1072323952,1.091756,-0.026336,-9.804255
1072325128,1.094150,-0.055067,-9.821015
1072326324,1.118092,0.007183,-9.895236
1072327502,1.139640,0.043096,-9.890448
1072328681,1.130063,0.026336,-9.811439
1072329857,1.151611,-0.055067,-9.804255
1072331045,1.158794,-0.055067,-9.821015
1072332227,1.142034,-0.064643,-9.823410
1072333418,1.158794,-0.057461,-9.801862
1072334603,1.197101,0.002394,-9.797073
1072335783,1.149217,-0.040701,-9.828198
1072336963,1.127669,-0.019154,-9.770737
1072338152,1.091756,-0.014365,-9.828198
1072339340,1.134852,-0.007183,-9.799467
1072340524,1.122881,0.057461,-9.773131
1072341703,1.130063,0.055067,-9.785102
1072342883,1.177947,0.002394,-9.823410
1072344059,1.120486,-0.007183,-9.758766
1072345246,1.106121,-0.023942,-9.773131
1072346428,1.158794,0.002394,-9.734824
1072347613,1.170765,0.033519,-9.770737
1072348797,1.139640,0.011971,-9.876082
1072349972,1.170765,-0.031125,-9.744401
1072351156,1.182736,-0.007183,-9.713276
1072352349,1.118092,0.033519,-9.773131
1072353525,1.110910,0.011971,-9.727641
1072354708,1.139640,-0.009577,-9.718064
1072355890,1.130063,0.043096,-9.801862
1072357069,1.089362,-0.009577,-9.746795
1072358254,1.096544,-0.014365,-9.794679
1072359441,1.125275,-0.023942,-9.892841
1072360623,1.108515,-0.028730,-9.821015
1072361820,1.101333,-0.043096,-9.720459
1072362995,1.096544,0.009577,-9.861717
1072364181,1.137246,0.033519,-9.801862
1072365366,1.175553,0.076614,-9.749189
1072366550,1.151611,0.062249,-9.765948
1072367729,1.125275,-0.014365,-9.861717
1072368911,1.086968,0.067038,-9.868899
1072370080,1.082179,0.011971,-9.854534
1072371263,1.084573,0.000000,-9.844957
1072372436,1.137246,0.031125,-9.821015
1072373614,1.122881,0.021548,-9.758766
1072374802,1.137246,0.007183,-9.749189
1072375979,1.137246,0.021548,-9.794679
1072377157,1.101333,-0.007183,-9.730036
1072378347,1.134852,0.009577,-9.658210
1072379523,1.137246,0.033519,-9.725247
1072380704,1.165976,-0.004788,-9.763555
1072381885,1.209072,-0.062249,-9.818622
1072383075,1.161188,0.004788,-9.813833
1072384251,1.106121,0.040701,-9.828198
1072385430,1.079785,0.040701,-9.785102
1072386602,1.098939,0.021548,-9.823410
1072387793,1.137246,-0.016759,-9.773131
1072388972,1.199495,0.045490,-9.828198
1072390155,1.127669,0.026336,-9.677363
1072391337,1.113304,0.031125,-9.710882
1072392515,1.211466,0.031125,-9.825804
1072393694,1.154005,0.004788,-9.856929
1072394875,1.113304,-0.016759,-9.792285
1072396058,1.077391,0.067038,-9.806650
1072397237,1.132457,-0.016759,-9.804255
1072398419,1.156399,-0.088585,-9.749189
1072399609,1.187524,-0.102951,-9.737218
1072400803,1.134852,0.002394,-9.873688
1072401979,1.110910,0.000000,-9.821015
1072403152,1.134852,0.011971,-9.768343
1072404340,1.139640,0.009577,-9.871294
1072405515,1.106121,-0.033519,-9.787497
1072406705,1.058237,0.035913,-9.799467
1072407882,1.070208,0.014365,-9.756371
1072409061,1.151611,0.000000,-9.854534
1072410234,1.132457,-0.016759,-9.852140
1072411419,1.120486,0.023942,-9.809045
1072412597,1.115698,0.004788,-9.792285
1072413784,1.103727,-0.067038,-9.821015
1072414966,1.146823,-0.050278,-9.732430
1072416154,1.156399,-0.064643,-9.792285
1072417343,1.189918,-0.045490,-9.773131
1072418530,1.127669,-0.007183,-9.727641
1072419715,1.079785,0.023942,-9.770737
1072420896,1.103727,0.038307,-9.844957
1072422067,1.103727,0.023942,-9.861717
1072423247,1.106121,0.014365,-9.816227
1072424422,1.130063,0.004788,-9.777920
1072425604,1.182736,-0.014365,-9.782708
1072426797,1.175553,-0.050278,-9.804255
1072427980,1.134852,0.028730,-9.861717
1072429158,1.125275,0.038307,-9.828198
1072430344,1.118092,0.043096,-9.782708
1072431519,1.120486,0.045490,-9.739613
1072432702,1.058237,0.050278,-9.732430
1072433878,1.125275,0.009577,-9.823410
1072435059,1.070208,-0.045490,-9.861717
1072436239,1.106121,-0.031125,-9.792285
1072437425,1.139640,-0.004788,-9.830592
1072438611,1.098939,0.002394,-9.801862
1072439802,1.029507,0.050278,-9.809045
1072440971,1.146823,0.004788,-9.809045
1072442153,1.130063,0.011971,-9.768343
1072443334,1.156399,-0.035913,-9.749189
1072444522,1.144428,-0.026336,-9.868899
1072445713,1.125275,0.019154,-9.888053
1072446894,1.130063,0.043096,-9.756371
1072448070,1.189918,0.050278,-9.823410
1072449253,1.168370,0.009577,-9.787497
1072450428,1.146823,0.019154,-9.823410
1072451607,1.127669,0.023942,-9.844957
1072452795,1.079785,-0.004788,-9.823410
1072453976,1.173159,-0.009577,-9.785102
1072455160,1.115698,0.033519,-9.818622
1072456347,1.098939,0.055067,-9.832987
1072457522,1.149217,0.033519,-9.746795
1072458706,1.151611,0.023942,-9.732430
1072459883,1.106121,-0.035913,-9.756371
1072461075,1.120486,0.002394,-9.859323
1072462253,1.137246,0.021548,-9.844957
1072463434,1.120486,0.007183,-9.777920
1072464607,1.115698,-0.038307,-9.768343
1072465805,1.151611,-0.088585,-9.780313
1072466986,1.192312,0.026336,-9.770737
1072468172,1.204283,0.040701,-9.785102
1072469356,1.156399,-0.011971,-9.801862
1072470545,1.127669,0.043096,-9.813833
1072471724,1.139640,-0.016759,-9.809045
1072472901,1.125275,-0.043096,-9.706094
1072474086,1.177947,0.014365,-9.770737
1072475265,1.175553,-0.035913,-9.753978
1072476451,1.182736,-0.035913,-9.777920
1072477633,1.115698,0.000000,-9.866506
1072478807,1.113304,0.002394,-9.880871
1072479991,1.077391,0.023942,-9.854534
1072481172,1.130063,0.021548,-9.849746
1072482361,1.130063,-0.007183,-9.696517
1072483539,1.077391,-0.043096,-9.756371
1072484728,1.106121,-0.021548,-9.825804
1072485904,1.142034,-0.045490,-9.861717
1072487096,1.156399,-0.016759,-9.773131
1072488279,1.223437,0.028730,-9.804255
1072489462,1.096544,0.007183,-9.813833
1072490637,1.070208,0.014365,-9.809045
1072491816,1.082179,0.004788,-9.813833
1072492982,1.110910,0.016759,-9.789890
1072494164,1.130063,-0.033519,-9.813833
1072495348,1.146823,-0.071826,-9.864111
1072496536,1.194707,-0.026336,-9.794679
1072497721,1.194707,0.023942,-9.799467
1072498906,1.125275,0.002394,-9.775525
1072500086,1.082179,0.016759,-9.749189
1072501265,1.063026,0.076614,-9.840169
1072502439,1.125275,0.033519,-9.806650
1072503619,1.110910,-0.067038,-9.730036
1072504799,1.120486,-0.071826,-9.813833
1072505990,1.158794,0.004788,-9.928755
1072507172,1.146823,0.062249,-9.801862
1072508362,1.161188,0.055067,-9.835381
1072509537,1.084573,0.031125,-9.756371
1072510721,1.072602,0.004788,-9.758766
1072511897,1.163582,-0.016759,-9.780313
1072513088,1.118092,-0.021548,-9.732430
1072514265,1.161188,-0.004788,-9.720459
1072515451,1.122881,-0.059855,-9.811439
1072516631,1.132457,-0.064643,-9.864111
1072517820,1.168370,0.028730,-9.868899
1072518989,1.137246,0.021548,-9.821015
1072520174,1.139640,-0.009577,-9.844957
1072521362,1.127669,-0.011971,-9.734824
1072522553,1.139640,-0.033519,-9.667787
1072523735,1.163582,-0.021548,-9.794679
1072524921,1.189918,0.047884,-9.787497
1072526093,1.115698,0.004788,-9.761160
1072527271,1.127669,0.011971,-9.876082
1072528450,1.149217,0.014365,-9.835381
1072529631,1.137246,-0.002394,-9.787497
1072530814,1.110910,-0.007183,-9.749189
1072531994,1.106121,-0.033519,-9.830592
1072533180,1.118092,0.023942,-9.792285
1072534370,1.101333,0.026336,-9.768343
1072535549,1.106121,-0.019154,-9.830592
1072536736,1.158794,-0.021548,-9.792285
1072537913,1.221043,-0.004788,-9.756371
1072539095,1.082179,-0.016759,-9.794679
1072540277,1.132457,-0.004788,-9.835381
1072541469,1.091756,-0.016759,-9.780313
1072542652,1.091756,-0.021548,-9.763555
1072543840,1.089362,-0.007183,-9.832987
1072545021,1.127669,0.023942,-9.797073
1072546202,1.067814,0.014365,-9.722853
1072547378,1.096544,-0.047884,-9.864111
1072548570,1.101333,-0.035913,-9.777920
1072549754,1.127669,-0.026336,-9.732430
1072550937,1.118092,0.057461,-9.828198
1072552109,1.154005,-0.021548,-9.756371
1072553295,1.149217,-0.033519,-9.828198
1072554478,1.146823,0.007183,-9.861717
1072555657,1.163582,0.002394,-9.792285
1072556833,1.173159,-0.016759,-9.787497
1072558022,1.130063,-0.076614,-9.813833
1072559205,1.127669,-0.043096,-9.825804
1072560391,1.113304,-0.019154,-9.900024
1072561571,1.094150,0.009577,-9.809045
1072562752,1.154005,0.057461,-9.734824
1072563923,1.101333,-0.007183,-9.749189
1072565105,1.146823,-0.019154,-9.722853
1072566288,1.132457,0.033519,-9.725247
1072567464,1.048660,-0.033519,-9.837775
1072568647,1.122881,0.000000,-9.830592
1072569824,1.146823,0.000000,-9.835381
1072570991,1.115698,0.028730,-9.725247
1072572177,1.149217,0.016759,-9.744401
1072573363,1.079785,0.007183,-9.780313
1072574545,1.074997,-0.011971,-9.751583
1072575731,1.041478,-0.002394,-9.787497
1072576911,1.060631,0.007183,-9.797073
1072578079,1.134852,-0.081403,-9.828198
1072579271,1.115698,-0.047884,-9.866506
1072580456,1.173159,-0.009577,-9.878476
1072581646,1.132457,0.007183,-9.801862
1072582816,1.146823,0.023942,-9.746795
1072583991,1.130063,0.071826,-9.751583
1072585171,1.120486,-0.004788,-9.698911
1072586367,1.192312,0.002394,-9.698911
1072587546,1.156399,0.014365,-9.763555
1072588730,1.122881,0.026336,-9.746795
1072589898,1.125275,0.016759,-9.765948
1072591083,1.149217,0.031125,-9.811439
1072592260,1.134852,0.055067,-9.725247
1072593441,1.137246,0.023942,-9.801862
1072594617,1.194707,0.009577,-9.804255
1072595807,1.115698,0.023942,-9.722853
1072596980,1.146823,-0.040701,-9.753978
1072598172,1.163582,-0.045490,-9.823410
1072599362,1.156399,0.040701,-9.852140
1072600542,1.144428,0.023942,-9.813833
1072601721,1.158794,0.090980,-9.773131
1072602906,1.180341,0.052672,-9.789890
1072604085,1.213860,0.004788,-9.821015
1072605263,1.082179,0.045490,-9.804255
1072606435,1.070208,0.021548,-9.816227
1072607612,1.101333,-0.021548,-9.787497
1072608805,1.039083,-0.011971,-9.780313
1072609994,1.127669,0.007183,-9.737218
1072611176,1.187524,-0.007183,-9.821015
1072612372,1.189918,0.031125,-9.816227
1072613551,1.161188,0.055067,-9.780313
1072614734,1.139640,0.023942,-9.777920
1072615909,1.113304,0.033519,-9.832987
1072617096,1.065420,0.026336,-9.830592
1072618270,1.144428,-0.019154,-9.919178
1072619461,1.132457,0.019154,-9.933543
1072620637,1.199495,0.016759,-9.897630
1072621818,1.146823,-0.064643,-9.799467
1072622997,1.139640,-0.009577,-9.744401
1072624190,1.086968,0.050278,-9.787497
1072625370,1.077391,0.007183,-9.818622
1072626553,1.079785,0.055067,-9.837775
1072627731,1.151611,0.021548,-9.876082
1072628906,1.175553,-0.045490,-9.816227
1072630094,1.146823,-0.050278,-9.837775
1072631281,1.134852,0.031125,-9.866506
1072632455,1.089362,0.067038,-9.773131
1072633635,1.096544,0.004788,-9.770737
1072634811,1.082179,0.047884,-9.811439
1072635990,1.115698,0.023942,-9.823410
1072637172,1.151611,-0.016759,-9.806650
1072638367,1.130063,-0.035913,-9.895236
1072639551,1.204283,-0.038307,-9.921572
1072644816,1.027112,-0.021548,-9.868899
1072646005,1.132457,-0.019154,-9.859323
1072647200,1.192312,-0.026336,-9.852140
1072648382,1.189918,0.014365,-9.789890
1072649562,1.204283,-0.014365,-9.782708
1072650747,1.180341,-0.014365,-9.758766
1072651927,1.149217,0.007183,-9.849746
1072653099,1.079785,0.014365,-9.866506
1072654279,1.130063,0.050278,-9.830592
1072655455,1.168370,-0.016759,-9.797073
1072656644,1.180341,-0.040701,-9.801862
1072657825,1.185130,0.047884,-9.765948
1072659000,1.139640,0.014365,-9.821015
1072660180,1.113304,0.035913,-9.797073
1072661370,1.108515,0.019154,-9.727641
1072662548,1.098939,0.000000,-9.780313
1072663727,1.079785,-0.016759,-9.821015
1072664900,1.074997,-0.019154,-9.763555
1072666091,1.086968,-0.033519,-9.763555
1072667273,1.165976,-0.011971,-9.770737
1072668463,1.125275,-0.040701,-9.794679
1072669648,1.134852,0.040701,-9.890448
1072670828,1.165976,0.031125,-9.828198
1072672000,1.125275,-0.007183,-9.763555
1072673194,1.058237,-0.004788,-9.763555
1072674376,1.177947,0.002394,-9.902418
1072675559,1.130063,0.009577,-9.830592
1072676736,1.103727,0.004788,-9.756371
1072677910,1.125275,0.028730,-9.880871
1072679080,1.151611,-0.011971,-9.811439
1072680272,1.122881,-0.033519,-9.828198
1072681458,1.132457,0.076614,-9.797073
1072682638,1.122881,-0.019154,-9.821015
1072683821,1.213860,0.002394,-9.761160
1072684994,1.125275,0.009577,-9.794679
1072686176,1.137246,-0.019154,-9.811439
1072687374,1.142034,-0.055067,-9.715671
1072688561,1.175553,-0.002394,-9.763555
1072689751,1.177947,-0.043096,-9.842564
1072690929,1.134852,-0.014365,-9.861717
1072692112,1.091756,0.011971,-9.775525
1072693288,1.082179,0.009577,-9.832987
1072694466,1.103727,0.021548,-9.761160
1072695644,1.115698,0.031125,-9.801862
1072696822,1.089362,0.038307,-9.823410
1072697990,1.106121,0.004788,-9.787497
1072699175,1.163582,-0.014365,-9.842564
1072700367,1.094150,-0.031125,-9.715671
1072701557,1.067814,-0.031125,-9.787497
1072702742,1.094150,0.002394,-9.799467
1072703916,1.072602,0.064643,-9.730036
1072705084,1.113304,0.040701,-9.763555
1072706267,1.110910,-0.014365,-9.809045
1072707450,1.137246,-0.007183,-9.832987
1072708634,1.144428,-0.023942,-9.878476
1072709817,1.115698,-0.059855,-9.892841
1072710999,1.120486,-0.047884,-9.813833
1072712189,1.127669,-0.002394,-9.742006
1072713374,1.134852,-0.026336,-9.876082
1072714560,1.142034,-0.033519,-9.816227
1072715750,1.187524,-0.009577,-9.835381
1072716933,1.185130,0.040701,-9.811439
1072718109,1.185130,0.033519,-9.861717
1072719284,1.197101,0.045490,-9.828198
1072720462,1.082179,0.071826,-9.823410
1072721637,1.106121,0.055067,-9.849746
1072722817,1.204283,-0.004788,-9.801862
1072723993,1.103727,-0.007183,-9.744401
1072725183,1.142034,-0.002394,-9.830592
1072726369,1.182736,-0.002394,-9.832987
1072727559,1.204283,0.007183,-9.823410
1072728736,1.120486,0.033519,-9.854534
1072729911,1.132457,0.023942,-9.828198
1072731082,1.161188,0.004788,-9.816227
1072732265,1.149217,-0.035913,-9.768343
1072733451,1.154005,-0.035913,-9.890448
1072734637,1.127669,-0.009577,-9.816227
1072735819,1.125275,-0.007183,-9.859323
1072737000,1.122881,-0.033519,-9.849746
1072738190,1.103727,0.026336,-9.880871
1072739371,1.110910,-0.026336,-9.830592
1072740555,1.041478,-0.033519,-9.801862
1072741745,1.110910,0.002394,-9.777920
1072742913,1.082179,0.045490,-9.806650
1072744086,1.146823,0.043096,-9.799467
1072745260,1.098939,-0.004788,-9.672575
1072746450,1.106121,-0.011971,-9.684546
1072747632,1.142034,0.033519,-9.706094
1072748812,1.098939,0.062249,-9.849746
1072749993,1.122881,-0.016759,-9.832987
1072751186,1.120486,-0.067038,-9.830592
1072752371,1.091756,-0.098162,-9.777920
1072753561,1.158794,0.040701,-9.804255
1072754738,1.120486,0.095768,-9.763555
1072755913,1.072602,0.026336,-9.689334
1072757082,1.048660,0.009577,-9.780313
1072758261,1.163582,0.014365,-9.797073
1072759437,1.127669,-0.007183,-9.777920
1072760623,1.154005,-0.062249,-9.825804
1072761814,1.122881,-0.059855,-9.821015
1072762995,1.096544,-0.076614,-9.797073
1072764182,1.158794,0.014365,-9.823410
1072765369,1.144428,0.009577,-9.789890
1072766547,1.137246,-0.047884,-9.837775
1072767738,1.151611,0.014365,-9.787497
1072768909,1.146823,0.069432,-9.713276
1072770096,1.118092,0.028730,-9.706094
1072771268,1.151611,0.002394,-9.722853
1072772452,1.122881,-0.021548,-9.804255
1072773634,1.084573,-0.052672,-9.770737
1072774821,1.130063,-0.033519,-9.806650
1072775996,1.187524,-0.004788,-9.876082
1072777189,1.177947,0.026336,-9.806650
1072778368,1.204283,0.028730,-9.746795
1072779551,1.146823,0.067038,-9.801862
1072780730,1.149217,0.026336,-9.816227
1072781910,1.151611,0.007183,-9.844957
1072783093,1.122881,0.004788,-9.830592
1072784268,1.115698,-0.016759,-9.742006
1072785453,1.151611,0.021548,-9.787497
1072786634,1.156399,0.019154,-9.861717
1072787811,1.130063,0.002394,-9.890448
1072788988,1.122881,0.004788,-9.816227
1072790169,1.120486,-0.011971,-9.787497
1072791365,1.094150,0.021548,-9.737218
1072792541,1.139640,-0.009577,-9.785102
1072793729,1.106121,-0.014365,-9.859323
1072794902,1.149217,-0.014365,-9.856929
1072796096,1.146823,-0.045490,-9.782708
1072797275,1.182736,-0.040701,-9.713276
1072798461,1.161188,-0.014365,-9.832987
1072799647,1.122881,-0.016759,-9.787497
1072800835,1.142034,0.038307,-9.854534
1072802006,1.125275,0.033519,-9.828198
1072803192,1.180341,0.009577,-9.830592
1072804370,1.185130,0.000000,-9.859323
1072805550,1.146823,-0.062249,-9.725247
1072806736,1.134852,-0.050278,-9.694122
1072807917,1.118092,0.004788,-9.770737
1072809086,1.096544,0.021548,-9.828198
1072810264,1.091756,0.035913,-9.799467
1072811439,1.122881,-0.007183,-9.751583
1072812626,1.151611,-0.007183,-9.806650
1072813814,1.137246,-0.031125,-9.742006
1072814995,1.146823,0.040701,-9.799467
1072816176,1.173159,-0.011971,-9.799467
1072817372,1.151611,-0.019154,-9.763555
1072818555,1.127669,0.026336,-9.744401
1072819738,1.146823,0.000000,-9.787497
1072820902,1.122881,-0.050278,-9.775525
1072822095,1.110910,-0.043096,-9.770737
1072823275,1.110910,0.021548,-9.768343
1072824458,1.079785,0.023942,-9.715671
1072825634,1.118092,-0.026336,-9.799467
1072826822,1.161188,-0.002394,-9.823410
1072827997,1.151611,0.033519,-9.765948
1072829184,1.134852,0.021548,-9.727641
1072830365,1.165976,-0.023942,-9.849746
1072831556,1.079785,-0.021548,-9.797073
1072832740,1.106121,0.007183,-9.785102
1072833914,1.134852,-0.011971,-9.806650
1072835092,1.142034,0.011971,-9.785102
1072836271,1.120486,-0.047884,-9.785102
1072837456,1.074997,-0.059855,-9.837775
1072838646,1.161188,-0.016759,-9.823410
1072839828,1.149217,0.050278,-9.758766
1072841003,1.137246,0.004788,-9.768343
1072842186,1.137246,0.016759,-9.713276
1072843368,1.098939,0.000000,-9.770737
1072844540,1.120486,0.021548,-9.837775
1072845724,1.091756,0.023942,-9.823410
1072846900,1.146823,0.069432,-9.749189
1072848086,1.149217,0.021548,-9.801862
1072849260,1.094150,0.028730,-9.809045
1072850438,1.142034,0.021548,-9.890448
1072851608,1.067814,0.002394,-9.811439
1072852789,1.077391,-0.038307,-9.885659
1072853971,1.185130,-0.071826,-9.938332
1072855160,1.134852,-0.019154,-9.835381
1072856349,1.096544,0.009577,-9.847352
1072857529,1.125275,0.059855,-9.679757
1072858704,1.122881,0.031125,-9.710882
1072859885,1.137246,0.014365,-9.763555
1072861063,1.091756,0.019154,-9.828198
1072862243,1.125275,-0.007183,-9.818622
1072863426,1.154005,0.033519,-9.883265
1072864608,1.113304,-0.050278,-9.900024
1072865800,1.185130,0.021548,-9.933543
1072866976,1.084573,0.040701,-9.809045
1072868151,1.106121,0.026336,-9.801862
1072869337,1.125275,0.062249,-9.830592
1072870511,1.158794,0.035913,-9.789890
1072871695,1.127669,-0.009577,-9.828198
1072872878,1.108515,-0.031125,-9.816227
1072874065,1.101333,-0.026336,-9.720459
1072875247,1.115698,0.045490,-9.720459
1072876427,1.149217,0.055067,-9.825804
