time_us,x,y,z
5152508,0.902614,-0.244209,-9.940725
5153690,0.931344,-0.222661,-9.840169
5154877,0.909797,-0.241814,-9.907207
5156071,0.912191,-0.217872,-9.895236
5157257,0.869095,-0.222661,-9.904813
5158441,0.866701,-0.237026,-9.959879
5159616,0.948104,-0.232238,-9.873688
5160797,0.948104,-0.222661,-9.969456
5161983,0.943315,-0.260968,-9.959879
5163180,0.967257,-0.241814,-9.897630
5164370,0.924162,-0.287304,-9.842564
5165553,0.852336,-0.258574,-9.866506
5166731,0.907402,-0.258574,-9.811439
5167921,0.861913,-0.198719,-9.859323
5169113,0.900220,-0.251391,-9.919178
5170300,0.967257,-0.251391,-9.919178
5171475,0.907402,-0.229843,-9.928755
5172646,0.938527,-0.193930,-9.785102
5173825,0.950498,-0.239420,-9.830592
5175026,0.955287,-0.186748,-9.979033
5176208,0.924162,-0.215478,-9.931149
5177396,0.955287,-0.241814,-9.967062
5178566,0.926556,-0.220267,-9.952697
5179741,0.926556,-0.239420,-9.878476
5180927,0.943315,-0.232238,-9.885659
5182124,0.933739,-0.215478,-9.852140
5183315,0.962469,-0.184354,-9.864111
5184492,0.948104,-0.186748,-9.892841
5185659,0.909797,-0.210690,-9.837775
5186844,0.928950,-0.220267,-9.799467
5188036,0.993594,-0.155623,-9.825804
5189221,0.964863,-0.167594,-9.854534
5190410,0.974440,-0.227449,-9.890448
5191592,0.950498,-0.179565,-9.744401
5192771,0.873884,-0.191536,-9.794679
5193968,0.914585,-0.227449,-9.878476
5195166,0.998382,-0.167594,-9.852140
5196365,0.998382,-0.181959,-9.842564
5197541,0.948104,-0.186748,-9.895236
5198715,0.933739,-0.225055,-9.825804
5199904,0.972046,-0.158017,-9.777920
5201097,0.964863,-0.189142,-9.804255
5202277,0.902614,-0.198719,-9.852140
5203457,0.924162,-0.191536,-9.768343
5204636,0.919373,-0.246603,-9.804255
5205820,0.905008,-0.234632,-9.789890
5207007,0.902614,-0.208296,-9.749189
5208207,0.948104,-0.167594,-9.768343
5209390,0.919373,-0.232238,-9.730036
5210569,0.914585,-0.232238,-9.765948
5211740,0.916979,-0.169988,-9.809045
5212931,0.950498,-0.237026,-9.792285
5214116,0.924162,-0.272939,-9.785102
5215310,0.921768,-0.237026,-9.742006
5216483,0.933739,-0.193930,-9.797073
5217662,0.928950,-0.213084,-9.844957
5218843,0.926556,-0.165200,-9.825804
5220039,0.907402,-0.213084,-9.758766
5221218,0.921768,-0.237026,-9.667787
5222402,0.981623,-0.191536,-9.725247
5223578,0.950498,-0.186748,-9.751583
5224753,1.012747,-0.215478,-9.722853
5225937,0.950498,-0.208296,-9.660604
5227126,0.943315,-0.213084,-9.739613
5228317,0.909797,-0.225055,-9.696517
5229495,0.871489,-0.172383,-9.742006
5230669,0.912191,-0.241814,-9.734824
5231859,0.914585,-0.251391,-9.691729
5233049,0.928950,-0.196325,-9.763555
5234234,0.933739,-0.172383,-9.770737
5235414,0.912191,-0.189142,-9.770737
5236584,0.943315,-0.181959,-9.672575
5237755,0.969652,-0.222661,-9.725247
5238949,0.955287,-0.248997,-9.775525
5240136,0.981623,-0.239420,-9.739613
5241327,0.936133,-0.253785,-9.749189
5242497,0.916979,-0.256180,-9.844957
5243680,0.883460,-0.246603,-9.830592
5244863,0.943315,-0.215478,-9.753978
5246058,0.931344,-0.227449,-9.797073
5247241,0.890643,-0.237026,-9.830592
5248424,0.921768,-0.186748,-9.742006
5249597,0.931344,-0.241814,-9.691729
5250781,0.900220,-0.239420,-9.797073
5251963,0.857124,-0.234632,-9.794679
5253166,0.919373,-0.258574,-9.837775
5254357,0.890643,-0.280122,-9.804255
5255535,0.883460,-0.229843,-9.753978
5256710,0.916979,-0.220267,-9.864111
5257904,0.914585,-0.220267,-9.849746
5259091,0.936133,-0.234632,-9.746795
5260276,0.955287,-0.227449,-9.780313
5261451,0.943315,-0.172383,-9.816227
5262635,0.931344,-0.253785,-9.713276
5263813,0.876278,-0.196325,-9.816227
5265008,0.907402,-0.251391,-9.873688
5266203,0.900220,-0.308852,-9.892841
5267386,0.924162,-0.275333,-9.967062
5268561,0.955287,-0.270545,-9.907207
5269733,0.893037,-0.268151,-9.825804
5270919,0.873884,-0.237026,-9.856929
5272115,0.885855,-0.225055,-9.806650
5273297,0.919373,-0.172383,-9.854534
5274476,0.902614,-0.184354,-9.911995
5275651,0.864307,-0.193930,-9.902418
5276836,0.912191,-0.237026,-9.823410
5278028,0.926556,-0.237026,-9.816227
5279211,0.912191,-0.217872,-9.864111
5280395,0.845153,-0.213084,-9.888053
5281574,0.907402,-0.229843,-9.888053
5282742,0.957681,-0.232238,-9.821015
5283933,0.924162,-0.270545,-9.847352
5285120,0.926556,-0.272939,-9.868899
5286316,0.909797,-0.222661,-9.825804
5287490,0.943315,-0.239420,-9.859323
5288670,0.900220,-0.229843,-9.861717
5289853,0.861913,-0.244209,-9.809045
5291046,0.873884,-0.232238,-9.868899
5292227,0.912191,-0.232238,-9.892841
5293407,0.919373,-0.234632,-9.816227
5294583,0.893037,-0.201113,-9.897630
5295756,0.919373,-0.177171,-9.871294
5296946,0.924162,-0.191536,-9.876082
5298137,0.972046,-0.229843,-9.828198
5299324,0.883460,-0.213084,-9.885659
5300508,0.866701,-0.198719,-9.809045
5301685,0.924162,-0.210690,-9.823410
5302874,0.883460,-0.196325,-9.871294
5304063,0.921768,-0.213084,-9.852140
5305250,0.900220,-0.272939,-9.919178
5306434,0.876278,-0.248997,-9.897630
5307614,0.938527,-0.213084,-9.911995
5308790,0.912191,-0.179565,-9.888053
5309981,0.924162,-0.220267,-9.878476
5311174,0.902614,-0.198719,-9.811439
5312373,0.964863,-0.227449,-9.921572
5313544,0.869095,-0.244209,-9.900024
5314724,0.883460,-0.232238,-9.787497
5315916,0.950498,-0.227449,-9.897630
5317109,0.905008,-0.203507,-9.828198
5318286,0.869095,-0.210690,-9.935937
5319464,0.893037,-0.196325,-9.837775
5320632,0.926556,-0.203507,-9.785102
5321815,0.871489,-0.174777,-9.856929
5323005,0.928950,-0.241814,-9.840169
5324205,0.816423,-0.184354,-9.794679
5325389,0.866701,-0.213084,-9.823410
5326567,0.864307,-0.174777,-9.828198
5327737,0.909797,-0.177171,-9.840169
5328928,0.916979,-0.205901,-9.801862
5330118,0.962469,-0.179565,-9.828198
5331314,0.919373,-0.167594,-9.883265
5332489,0.931344,-0.172383,-9.840169
5333663,0.909797,-0.196325,-9.871294
5334845,0.936133,-0.203507,-9.880871
5336040,0.976834,-0.210690,-9.799467
5337220,0.967257,-0.205901,-9.785102
5338406,0.933739,-0.191536,-9.742006
5339581,0.960075,-0.191536,-9.832987
5340755,0.907402,-0.205901,-9.904813
5341938,0.897826,-0.229843,-9.892841
5343127,0.933739,-0.246603,-9.885659
5344312,0.952892,-0.232238,-9.835381
5345491,0.952892,-0.196325,-9.837775
5346662,0.926556,-0.217872,-9.840169
5347851,0.885855,-0.205901,-9.835381
5349043,0.895431,-0.215478,-9.873688
5350225,0.928950,-0.215478,-9.856929
5351404,0.905008,-0.246603,-9.792285
5352582,0.909797,-0.248997,-9.813833
5353752,0.914585,-0.234632,-9.847352
5354947,0.914585,-0.244209,-9.861717
5356133,0.962469,-0.191536,-9.816227
5357324,0.931344,-0.196325,-9.749189
5358491,0.955287,-0.210690,-9.722853
5359665,0.933739,-0.229843,-9.698911
5360847,0.936133,-0.215478,-9.880871
5362044,0.957681,-0.203507,-9.830592
5363223,0.890643,-0.217872,-9.806650
5364416,0.888249,-0.268151,-9.777920
5365594,0.916979,-0.241814,-9.816227
5366779,0.907402,-0.232238,-9.835381
5367969,0.916979,-0.198719,-9.753978
5369172,0.897826,-0.251391,-9.770737
5370367,0.902614,-0.265756,-9.756371
5371546,0.893037,-0.268151,-9.801862
5372724,0.905008,-0.229843,-9.785102
5373918,0.912191,-0.265756,-9.828198
5375110,0.883460,-0.282516,-9.794679
5376298,0.902614,-0.256180,-9.804255
5377472,0.902614,-0.289698,-9.765948
5378650,0.900220,-0.256180,-9.720459
5379824,0.914585,-0.205901,-9.777920
5381025,0.895431,-0.229843,-9.823410
5382210,0.849942,-0.239420,-9.809045
5383397,0.890643,-0.251391,-9.811439
5384572,0.921768,-0.220267,-9.823410
5385746,0.924162,-0.193930,-9.811439
5386932,0.895431,-0.210690,-9.797073
5388122,0.912191,-0.193930,-9.787497
5389311,0.897826,-0.210690,-9.742006
5390488,0.859518,-0.229843,-9.792285
5391664,0.943315,-0.167594,-9.900024
5392852,0.921768,-0.229843,-9.849746
5394044,0.919373,-0.196325,-9.816227
5395230,0.950498,-0.198719,-9.854534
5396404,0.964863,-0.222661,-9.806650
5397580,0.967257,-0.213084,-9.789890
5398750,0.912191,-0.237026,-9.816227
5399941,0.893037,-0.196325,-9.849746
5401124,0.967257,-0.184354,-9.787497
5402321,0.919373,-0.225055,-9.830592
5403495,0.919373,-0.208296,-9.837775
5404674,0.861913,-0.258574,-9.806650
5405858,0.905008,-0.272939,-9.782708
5407051,0.933739,-0.234632,-9.837775
5408231,0.902614,-0.205901,-9.806650
5409408,0.902614,-0.222661,-9.835381
5410583,0.919373,-0.174777,-9.813833
5411759,0.914585,-0.213084,-9.876082
5412948,0.878672,-0.253785,-9.797073
5414145,0.955287,-0.234632,-9.809045
5415330,0.928950,-0.246603,-9.849746
5416510,0.921768,-0.246603,-9.866506
5417682,0.878672,-0.229843,-9.828198
5418874,0.890643,-0.263362,-9.868899
5420065,0.938527,-0.146046,-9.832987
5421253,0.948104,-0.213084,-9.806650
5422426,0.912191,-0.205901,-9.844957
5423603,0.907402,-0.208296,-9.911995
5424781,0.921768,-0.239420,-9.809045
5425976,0.885855,-0.232238,-9.828198
5427174,0.893037,-0.256180,-9.832987
5428363,0.940921,-0.248997,-9.849746
5429538,0.988805,-0.220267,-9.856929
5430717,0.909797,-0.196325,-9.919178
5431906,0.957681,-0.220267,-9.861717
5433101,0.931344,-0.172383,-9.911995
5434281,0.921768,-0.186748,-9.842564
5435461,0.926556,-0.220267,-9.777920
5436635,1.010353,-0.244209,-9.813833
5437818,1.024718,-0.184354,-9.852140
5439007,0.907402,-0.239420,-9.923966
5440206,0.890643,-0.241814,-9.868899
5441390,0.914585,-0.131681,-9.806650
5442569,0.952892,-0.210690,-9.835381
5443738,0.902614,-0.234632,-9.847352
5444929,0.897826,-0.205901,-9.856929
5446115,0.943315,-0.191536,-9.799467
5447310,0.948104,-0.172383,-9.888053
5448483,0.955287,-0.210690,-9.876082
5449657,0.936133,-0.201113,-9.828198
5450838,0.897826,-0.232238,-9.902418
5452034,0.907402,-0.198719,-9.809045
5453210,1.015141,-0.253785,-9.809045
5454397,0.962469,-0.222661,-9.813833
5455570,0.890643,-0.239420,-9.859323
5456745,0.926556,-0.241814,-9.844957
5457931,0.924162,-0.208296,-9.821015
5459122,0.931344,-0.275333,-9.859323
5460314,0.957681,-0.239420,-9.868899
5461493,0.943315,-0.251391,-9.856929
5462668,0.926556,-0.229843,-9.847352
5463858,0.950498,-0.260968,-9.890448
5465047,0.933739,-0.237026,-9.895236
5466231,0.916979,-0.186748,-9.816227
5467407,0.962469,-0.205901,-9.787497
5468586,0.969652,-0.186748,-9.801862
5469756,0.945710,-0.208296,-9.837775
5470949,0.940921,-0.198719,-9.770737
5472132,0.893037,-0.251391,-9.876082
5473322,0.921768,-0.270545,-9.861717
5474495,0.905008,-0.296881,-9.847352
5475671,0.905008,-0.268151,-9.883265
5476855,0.885855,-0.253785,-9.861717
5478048,0.885855,-0.220267,-9.864111
5479229,0.912191,-0.208296,-9.823410
5480407,0.933739,-0.222661,-9.801862
5481580,0.960075,-0.227449,-9.864111
5482754,0.897826,-0.244209,-9.856929
5483940,0.955287,-0.253785,-9.837775
5485132,0.916979,-0.227449,-9.844957
5486317,0.969652,-0.296881,-9.842564
5487496,0.912191,-0.263362,-9.787497
5488672,0.873884,-0.251391,-9.878476
5489862,0.912191,-0.239420,-9.785102
5491051,0.979228,-0.263362,-9.816227
5492236,0.972046,-0.251391,-9.811439
5493416,0.914585,-0.227449,-9.818622
5494600,0.909797,-0.215478,-9.782708
5495779,0.921768,-0.251391,-9.823410
5496975,0.943315,-0.237026,-9.837775
5498173,0.926556,-0.217872,-9.873688
5499372,0.926556,-0.234632,-9.804255
5500542,0.914585,-0.227449,-9.773131
5501717,0.902614,-0.203507,-9.758766
5502903,0.986411,-0.265756,-9.823410
5504097,0.933739,-0.256180,-9.801862
5505277,0.931344,-0.222661,-9.713276
5506457,0.919373,-0.196325,-9.835381
5507637,0.928950,-0.217872,-9.835381
5508821,0.869095,-0.232238,-9.758766
5510018,0.897826,-0.229843,-9.765948
5511207,0.926556,-0.179565,-9.749189
5512388,0.933739,-0.213084,-9.737218
5513568,0.964863,-0.177171,-9.773131
5514739,0.900220,-0.186748,-9.804255
5515928,0.907402,-0.248997,-9.832987
5517119,0.945710,-0.213084,-9.746795
5518309,0.881066,-0.222661,-9.816227
5519483,0.873884,-0.265756,-9.785102
5520663,0.909797,-0.239420,-9.761160
5521843,0.895431,-0.260968,-9.835381
5523040,0.938527,-0.205901,-9.832987
5524220,0.945710,-0.215478,-9.806650
5525412,0.964863,-0.198719,-9.722853
5526591,0.914585,-0.184354,-9.751583
5527776,0.969652,-0.198719,-9.797073
5528967,0.950498,-0.186748,-9.842564
5530169,0.900220,-0.217872,-9.742006
5531352,0.912191,-0.205901,-9.770737
5532525,0.940921,-0.172383,-9.732430
5533699,0.960075,-0.189142,-9.684546
5534890,0.861913,-0.213084,-9.715671
5536076,0.859518,-0.222661,-9.691729
5537267,0.895431,-0.205901,-9.732430
5538445,0.909797,-0.258574,-9.734824
5539625,0.921768,-0.270545,-9.684546
5540801,0.919373,-0.251391,-9.789890
5541992,0.916979,-0.205901,-9.756371
5543184,0.988805,-0.251391,-9.646238
5544375,0.914585,-0.208296,-9.641450
5545544,0.905008,-0.165200,-9.780313
5546724,0.885855,-0.177171,-9.773131
5547916,0.878672,-0.232238,-9.756371
5549108,0.962469,-0.215478,-9.698911
5550289,0.871489,-0.172383,-9.859323
5551469,0.864307,-0.131681,-9.825804
5552642,0.885855,-0.184354,-9.842564
5553827,0.878672,-0.167594,-9.921572
5555022,0.960075,-0.165200,-9.911995
5556208,0.902614,-0.191536,-9.971850
5557391,0.907402,-0.181959,-10.036493
5558570,0.928950,-0.220267,-10.017340
5559739,0.952892,-0.234632,-9.993398
5560930,0.945710,-0.124498,-10.007763
5562114,0.907402,-0.167594,-10.002975
5563307,0.940921,-0.191536,-9.947908
5564478,0.907402,-0.237026,-9.950302
5565655,0.919373,-0.282516,-9.928755
5566837,0.916979,-0.272939,-9.911995
5568032,0.936133,-0.208296,-9.943120
5569212,0.926556,-0.234632,-9.919178
5570400,0.924162,-0.292093,-9.914390
5571575,0.907402,-0.268151,-9.823410
5572748,0.881066,-0.258574,-9.868899
5573934,0.897826,-0.256180,-9.832987
5575125,0.833182,-0.294487,-9.840169
5576317,0.873884,-0.282516,-9.813833
5577494,0.835576,-0.284910,-9.888053
5578663,0.845153,-0.289698,-9.832987
5579850,0.890643,-0.239420,-9.959879
5581042,0.905008,-0.213084,-9.983821
5582224,0.921768,-0.237026,-10.026917
5583413,0.957681,-0.191536,-10.043676
5584597,0.916979,-0.225055,-10.117896
5585777,0.907402,-0.246603,-9.988609
5586971,0.873884,-0.201113,-10.046070
5588168,0.914585,-0.186748,-10.000581
5589361,0.869095,-0.210690,-9.962274
5590530,0.907402,-0.184354,-9.983821
5591709,0.974440,-0.191536,-9.979033
5592898,0.936133,-0.160412,-9.900024
5594087,0.902614,-0.169988,-9.919178
5595267,0.931344,-0.234632,-9.904813
5596452,0.857124,-0.237026,-9.866506
5597626,0.857124,-0.193930,-9.847352
5598810,0.878672,-0.158017,-9.825804
5599999,0.916979,-0.232238,-9.775525
5601197,0.857124,-0.174777,-9.746795
5602378,0.871489,-0.153229,-9.691729
5603556,0.835576,-0.258574,-9.665392
5604736,0.861913,-0.244209,-9.662998
5605927,0.818817,-0.239420,-9.624691
5607118,0.814029,-0.179565,-9.651027
5608311,0.885855,-0.217872,-9.636662
5609486,0.907402,-0.244209,-9.651027
5610659,0.890643,-0.246603,-9.617508
5611839,0.924162,-0.205901,-9.574412
5613033,0.909797,-0.189142,-9.560047
5614210,0.921768,-0.256180,-9.598354
5615398,0.919373,-0.177171,-9.603143
5616572,0.933739,-0.232238,-9.588778
5617747,0.928950,-0.237026,-9.627085
5618932,0.914585,-0.222661,-9.658210
5620123,0.907402,-0.225055,-9.646238
5621311,0.933739,-0.210690,-9.849746
5622489,0.972046,-0.196325,-9.844957
5623665,0.945710,-0.203507,-9.777920
5624849,0.907402,-0.225055,-9.765948
5626040,0.940921,-0.234632,-9.727641
5627224,0.940921,-0.167594,-9.744401
5628403,0.945710,-0.213084,-9.801862
5629582,0.948104,-0.193930,-9.842564
5630751,0.943315,-0.227449,-9.763555
5631943,0.943315,-0.258574,-9.686940
5633129,0.902614,-0.220267,-9.710882
5634317,0.897826,-0.203507,-9.718064
5635490,0.936133,-0.268151,-9.713276
5636670,0.885855,-0.277727,-9.739613
5637855,0.926556,-0.220267,-9.770737
5639049,0.895431,-0.239420,-9.753978
5640229,0.888249,-0.215478,-9.751583
5641414,0.926556,-0.244209,-9.730036
5642591,0.869095,-0.225055,-9.636662
5643777,0.842759,-0.263362,-9.746795
5644969,0.830788,-0.272939,-9.809045
5646170,0.837971,-0.220267,-9.734824
5647361,0.830788,-0.222661,-9.660604
5648539,0.866701,-0.260968,-9.667787
5649714,0.909797,-0.256180,-9.761160
5650907,0.883460,-0.272939,-9.758766
5652096,0.890643,-0.292093,-9.763555
5653280,0.897826,-0.241814,-9.756371
5654453,0.912191,-0.241814,-9.773131
5655637,0.907402,-0.232238,-9.823410
5656813,0.897826,-0.248997,-9.832987
5658007,0.926556,-0.294487,-9.768343
5659204,0.902614,-0.244209,-9.761160
5660391,0.885855,-0.296881,-9.821015
5661566,0.857124,-0.256180,-9.811439
5662740,0.905008,-0.217872,-9.809045
5663923,0.905008,-0.239420,-9.895236
5665117,0.919373,-0.246603,-9.794679
5666300,0.907402,-0.232238,-9.734824
5667478,0.936133,-0.193930,-9.758766
5668653,0.878672,-0.220267,-9.775525
5669839,0.897826,-0.265756,-9.801862
5671032,0.914585,-0.313640,-9.921572
5672215,0.914585,-0.246603,-9.868899
5673398,0.857124,-0.225055,-9.888053
5674577,0.811634,-0.217872,-9.926360
5675747,0.871489,-0.155623,-9.876082
5676938,0.854730,-0.237026,-9.919178
5678124,0.845153,-0.208296,-9.866506
5679316,0.924162,-0.241814,-9.864111
5680491,0.897826,-0.258574,-9.911995
5681671,0.857124,-0.227449,-9.952697
5682856,0.909797,-0.292093,-9.916783
5684050,0.948104,-0.265756,-9.971850
5685230,0.893037,-0.292093,-10.010158
5686411,0.893037,-0.301669,-9.921572
5687586,0.897826,-0.277727,-10.012551
5688771,0.890643,-0.237026,-10.053253
5689960,0.902614,-0.217872,-10.010158
5691160,0.912191,-0.258574,-9.955091
5692349,0.969652,-0.220267,-9.979033
5693523,0.914585,-0.213084,-10.017340
5694698,0.888249,-0.217872,-9.957485
5695886,0.881066,-0.213084,-10.019734
5697072,0.960075,-0.244209,-9.909601
5698257,0.943315,-0.217872,-9.952697
5699438,0.957681,-0.225055,-9.856929
5700618,0.916979,-0.225055,-9.904813
5701793,0.957681,-0.232238,-9.909601
5702984,0.912191,-0.150835,-10.014946
5704176,0.909797,-0.146046,-9.940725
5705374,0.931344,-0.169988,-9.809045
5706539,0.950498,-0.217872,-9.916783
5707718,0.933739,-0.196325,-9.959879
5708909,0.950498,-0.117316,-9.943120
5710099,0.926556,-0.119710,-9.909601
5711278,0.914585,-0.143652,-9.847352
5712459,0.948104,-0.158017,-9.900024
5713626,0.957681,-0.148441,-9.866506
5714810,0.962469,-0.205901,-9.811439
5715998,0.955287,-0.222661,-9.842564
5717196,0.950498,-0.237026,-9.864111
5718379,0.993594,-0.143652,-9.787497
5719557,0.943315,-0.160412,-9.792285
5720738,0.943315,-0.201113,-9.837775
5721928,0.907402,-0.186748,-9.842564
5723116,0.931344,-0.208296,-9.823410
5724310,0.967257,-0.196325,-9.859323
5725485,0.936133,-0.143652,-9.761160
5726665,0.995988,-0.193930,-9.744401
5727845,0.936133,-0.208296,-9.804255
5729042,0.964863,-0.169988,-9.813833
5730223,0.960075,-0.158017,-9.756371
5731411,0.948104,-0.229843,-9.878476
5732587,0.936133,-0.201113,-9.780313
5733761,0.912191,-0.162806,-9.722853
5734950,1.007959,-0.184354,-9.749189
5736147,0.933739,-0.193930,-9.828198
5737332,0.909797,-0.186748,-9.811439
5738507,0.952892,-0.177171,-9.751583
5739686,0.943315,-0.179565,-9.799467
5740878,0.948104,-0.172383,-9.828198
5742069,0.950498,-0.181959,-9.787497
5743254,0.924162,-0.220267,-9.825804
5744434,0.964863,-0.181959,-9.804255
5745612,0.948104,-0.186748,-9.780313
5746787,0.907402,-0.220267,-9.768343
5747977,0.914585,-0.172383,-9.775525
5749175,0.945710,-0.184354,-9.777920
5750374,0.931344,-0.215478,-9.749189
5751545,0.897826,-0.258574,-9.809045
5752724,0.967257,-0.260968,-9.806650
5753914,0.895431,-0.232238,-9.816227
5755109,0.943315,-0.263362,-9.765948
5756293,0.950498,-0.258574,-9.739613
5757472,0.905008,-0.284910,-9.825804
5758644,0.936133,-0.227449,-9.708488
5759828,0.952892,-0.196325,-9.727641
5761026,0.893037,-0.184354,-9.780313
5762215,0.854730,-0.169988,-9.770737
5763398,0.936133,-0.208296,-9.861717
5764578,0.926556,-0.177171,-9.761160
5765748,0.933739,-0.213084,-9.785102
5766938,0.969652,-0.220267,-9.746795
5768124,0.964863,-0.208296,-9.809045
5769319,0.893037,-0.215478,-9.830592
5770492,0.933739,-0.239420,-9.813833
5771667,0.895431,-0.232238,-9.797073
5772848,0.907402,-0.213084,-9.765948
5774044,0.883460,-0.196325,-9.871294
5775224,0.864307,-0.160412,-9.909601
5776415,0.907402,-0.189142,-9.765948
5777593,0.933739,-0.193930,-9.746795
5778777,0.919373,-0.208296,-9.746795
5779969,0.914585,-0.225055,-9.739613
5781171,0.914585,-0.268151,-9.742006
5782360,0.885855,-0.260968,-9.801862
5783539,0.919373,-0.222661,-9.706094
5784713,0.933739,-0.263362,-9.744401
5785907,0.914585,-0.248997,-9.794679
5787098,0.931344,-0.220267,-9.770737
5788282,0.854730,-0.222661,-9.732430
5789456,0.840365,-0.263362,-9.758766
5790639,0.847547,-0.277727,-9.787497
5791819,0.885855,-0.225055,-9.780313
5793019,0.873884,-0.232238,-9.816227
5794206,0.878672,-0.296881,-9.830592
5795394,0.907402,-0.277727,-9.837775
5796569,0.885855,-0.220267,-9.797073
5797743,0.938527,-0.220267,-9.842564
5798929,0.914585,-0.213084,-9.873688
5800125,0.960075,-0.253785,-9.799467
5801316,0.928950,-0.284910,-9.854534
5802494,0.952892,-0.210690,-9.768343
5803668,0.885855,-0.205901,-9.828198
5804854,0.859518,-0.208296,-9.825804
5806044,0.878672,-0.208296,-9.861717
5807229,0.869095,-0.198719,-9.895236
5808407,0.840365,-0.213084,-9.847352
5809587,0.943315,-0.237026,-9.892841
5810754,0.931344,-0.239420,-9.928755
5811942,0.919373,-0.237026,-9.921572
5813128,0.885855,-0.292093,-9.967062
5814317,0.871489,-0.284910,-9.909601
5815490,0.905008,-0.241814,-9.844957
5816668,0.905008,-0.215478,-9.897630
5817848,0.931344,-0.201113,-9.897630
5819044,0.869095,-0.256180,-9.909601
5820222,0.907402,-0.229843,-9.873688
5821415,0.916979,-0.268151,-9.861717
5822585,0.900220,-0.191536,-9.821015
5823758,0.928950,-0.217872,-9.866506
5824944,0.878672,-0.198719,-9.849746
5826136,0.938527,-0.248997,-9.959879
5827323,0.926556,-0.220267,-9.854534
5828507,0.998382,-0.263362,-9.811439
5829686,0.919373,-0.263362,-9.885659
5830878,0.933739,-0.205901,-9.799467
5832069,0.926556,-0.239420,-9.787497
5833257,0.912191,-0.282516,-9.864111
5834442,0.936133,-0.275333,-9.849746
5835623,0.950498,-0.198719,-9.821015
5836798,0.952892,-0.196325,-9.804255
5837989,0.962469,-0.237026,-9.806650
5839181,0.861913,-0.222661,-9.818622
5840374,0.960075,-0.203507,-9.861717
5841542,0.943315,-0.153229,-9.794679
5842726,0.902614,-0.186748,-9.816227
5843917,0.895431,-0.179565,-9.830592
5845111,0.864307,-0.186748,-9.794679
5846295,0.914585,-0.179565,-9.799467
